Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28	Topic29	Topic30	Topic31	Topic32
LUZP1	7.853768329368904e-05	0.0003048147773370147	0.0002190375089412555	0.00010815089626703411	0.0007863113423809409	0.00026169948978349566	0.00014606397598981857	0.00015793174679856747	0.0001630824408493936	0.0004018905747216195	0.00034649440203793347	0.0002694166614674032	0.00015686737606301904	0.00021577959705609828	0.00022860162425786257	0.0005417704815044999	0.00021735701011493802	0.00016308367776218802	3.4866166970459744e-05	0.00095790671184659	0.0002473428612574935	8.58591083670035e-05	0.0003970842226408422	0.0001277209521504119	0.00015458794950973243	2.9972168704262003e-05	0.00016281759599223733	0.00021243822993710637	0.00010205473517999053	0.00011757489846786484	8.113383955787867e-05	3.197017576894723e-05
FKBP1A	0.00028011910035274923	0.0010049832053482533	0.00029552020714618266	0.00017408787971362472	0.000123935955343768	0.00017791040590964258	0.0007373312837444246	0.00033327488927170634	0.0005068915197625756	0.0033468420151621103	0.0005251456750556827	0.0002216068678535521	0.0005021896213293076	0.00010938179184449837	0.0004494106105994433	0.00032038093195296824	0.00047414968139491975	0.00030243597575463355	9.819837578106672e-05	0.001425866037607193	0.000154236433445476	0.001111462595872581	0.00011774881568271667	0.0008070155163295567	0.0003377206448931247	0.0002372038725297898	0.00040341384010389447	0.00017675715207587928	0.0002138197305612266	0.0006064045592211187	0.0005865161074325442	0.000198640555026941
ADGRF5	1.0985110066030757e-06	1.838374259932607e-06	6.121373644418782e-06	1.076872763405845e-06	4.2288559143344173e-07	1.095216975954827e-05	3.9496888348367065e-05	0.0009686211706139147	1.1926552360819187e-05	2.0762960048159584e-05	4.23509800384636e-06	4.3735053623095155e-06	7.157679249303328e-08	2.5793735858314903e-06	3.1051454243424814e-06	4.914002715850074e-07	4.6917054419282067e-07	1.385772611683933e-05	3.4515880997787463e-06	0.0016879119211807847	3.7690713838856027e-07	1.3741073701112327e-07	0.0002125719329342246	7.406546274069115e-07	1.8411516577998555e-07	1.533314753032755e-05	4.738072311738506e-05	5.2644763854914345e-06	1.899312701425515e-05	1.4875815850246e-06	5.584913651546231e-07	3.2874888233891397e-07
IGKV1D-16	2.902354445666333e-08	2.555038491891537e-08	1.1596520153034362e-06	3.6466105690635686e-09	9.509221854386851e-08	2.819127530528931e-06	2.5533029202051694e-06	3.9202543433702886e-08	1.9317019450681983e-06	8.895844416656473e-08	1.4562147043761797e-07	5.455535045939541e-08	1.587467046704205e-08	1.1010822476009707e-08	5.2557762586502577e-08	1.713807584735605e-08	1.8816907143559547e-08	4.279095833226165e-08	1.3608655535790604e-06	1.8792812639389922e-08	3.552668204065412e-08	4.41703829068274e-09	4.6767272721126574e-08	4.8044086042864365e-08	1.0213949686033175e-08	2.486672428858583e-06	5.0536445996840484e-06	1.7630753745834227e-06	4.012111730844481e-06	2.8824441500319153e-08	1.1541375499746209e-07	9.241065868081932e-08
PRDX4	7.86089149187319e-05	0.00019031776173505932	0.000104868522612378	3.100370668107644e-05	0.00016766104090493172	0.001182766631245613	0.00010502567602088675	0.00037770983180962503	6.378189573297277e-05	0.000635767646599561	0.00020316797599662095	0.00012103650806238875	0.000243214366491884	5.5428285122616217e-05	0.0004093689494766295	0.00043763741268776357	0.00014487854787148535	0.00014573524822480977	0.005879862233996391	0.00023453176254406571	0.00016772218805272132	0.0005977697437629104	0.0002077696699416265	0.0001541534875286743	0.00012431165669113398	0.0003189417184330523	0.0006826414028182626	4.786080899066292e-05	0.0014729604590684175	0.00030785976559855044	6.292385660344735e-05	0.005692868959158659
RAB34	8.552466169930995e-05	2.7351179596735165e-05	0.0003394641971681267	0.00011698208982124925	3.293168265372515e-05	0.00021503573225345463	0.0003249971487093717	0.000847143935970962	0.00018804283172357827	6.5833461121656e-05	3.372831270098686e-05	2.1973020920995623e-05	0.00037277984665706754	0.00032504822593182325	0.0015277947532013059	0.0008043229463510215	3.350078986841254e-05	0.0006298287189565599	8.223095937864855e-05	0.00018031740910373628	3.288202060502954e-05	0.0008303776266984642	0.00028610165463760495	2.7026237148675136e-05	4.928856287733652e-05	0.00018858315888792276	0.00012177111784694716	0.00011888040171470493	6.12707226537168e-05	0.0001284034369746223	0.00033833898487500846	7.778225699439645e-05
CAPG	0.00048551365034654737	0.00016411225078627467	0.00029734300915151834	0.0002793522726278752	0.0001558902149554342	5.1174822147004306e-05	0.0002838249783962965	1.0201669283560477e-05	0.00016233853239100426	4.996922143618576e-05	0.00032713456312194467	0.0004372140974737704	0.0016173821641132236	0.00015437780530191958	5.472129851114005e-05	0.00016049997066147625	0.0003058317815884948	0.0017483278643339872	5.7816083426587284e-05	1.6262785720755346e-05	0.0001634096697671339	0.0004560846427921206	3.0377930670510978e-05	0.0005102758877910674	0.0001331150415353477	0.0001749125513015315	7.224838918773457e-05	6.306696013780311e-05	4.626849840860814e-05	0.0002749389095697552	0.0005582114099524915	3.430425567785278e-05
FCN1	6.623906756431097e-08	4.522247820659686e-08	2.0091163150937064e-06	5.797187174749752e-09	1.201097319381006e-07	4.683191946242005e-06	4.71857038064627e-06	6.621039716492305e-08	2.787799303405336e-06	3.225534896955651e-07	2.0919661380958132e-07	9.749444984663569e-08	0.0011803075904026628	1.6899090127253658e-08	2.1795003135594015e-07	3.008287663419651e-08	4.438667744466329e-08	5.7519475404888e-08	1.7308643691649195e-06	8.465738687846169e-07	6.77073899169045e-08	6.313896516729756e-09	9.099728970340948e-08	7.740605951767066e-07	3.23950963831976e-08	3.557041736712563e-06	8.2588330769795e-06	2.3898955987533554e-06	7.2868779170676135e-06	8.310917820608665e-08	7.163126429077238e-05	1.8962967374136497e-07
RAB2A	0.00030759198125451803	0.000419494608649984	0.00035512293106876314	0.0007010527770034969	0.00041072629392147064	0.00032816649763844907	0.0002908580645453185	0.0006904475158080459	0.0002700291806831956	0.00042000788380391896	0.0003303794364910573	0.00045538455015048385	0.0002714620204642415	0.0004545482515823096	0.0005002481047995389	0.000565127469599247	0.00039705613744445145	0.00027070174110122025	0.0003456730046309531	0.0003546381485648453	0.00037848250940442085	0.0018634835723787546	0.0002723589714150876	0.00027019373374059796	0.0003484944754745811	0.00034743075957521796	0.0004727562773041427	0.0004276878898963332	0.00033333158353343606	0.0003911019884981215	0.00030992276151664555	0.00053967977873981
SEMA6A	1.779030753823463e-07	6.654656203863851e-07	5.657912424794631e-06	1.6470738728457945e-07	5.71392547499272e-07	1.2342577974777669e-05	8.575251740694512e-06	1.4478594493994024e-05	6.17583691564505e-06	0.0005642436444759369	7.124265266611474e-07	2.8253289201529697e-06	4.3692182316590333e-07	8.451432950096205e-05	0.00025918049504980445	5.1965394959552214e-05	1.1605775540601826e-07	4.135863946430618e-06	4.484119017433841e-06	0.0009150866535492241	1.110198354581371e-06	1.956853157025762e-05	0.00012700208753813058	8.727284921405953e-07	4.4944556520931656e-07	9.612468602426816e-06	1.7039325030054897e-05	5.24533425050322e-06	1.315370354859624e-05	6.689263614134688e-07	4.341898602433503e-06	3.980514406975999e-07
CTSG	4.049327273492054e-08	6.616687642235775e-08	1.6486482081745635e-06	4.466468972452731e-09	1.0122050042582487e-07	4.032751803606516e-06	3.18352181238879e-06	4.549249155161306e-08	2.7361061256669927e-06	1.4756297161966359e-07	3.0384461524590733e-07	7.867014772955372e-08	2.3108627900114698e-08	1.579100228354946e-08	5.7160246313969765e-08	1.781301683934089e-08	8.345338642357092e-08	0.0007507442496716976	1.737028696879861e-06	2.1567540642308813e-08	5.9167003740867585e-08	6.323203738389793e-09	1.2348995426236797e-07	1.0024245966633316e-07	3.9892562142540555e-08	3.0978892482380616e-06	1.100852750823833e-05	1.9296651316835778e-06	7.446692052326398e-06	3.76415556502252e-08	2.520002055916848e-07	1.0868315314382926e-07
SLC15A3	0.0001265992905246094	6.20256628280913e-07	8.889813761925325e-05	1.2776293090155377e-07	1.5321849105021101e-06	8.686110231792554e-05	9.602745194570161e-06	1.764087937772274e-05	1.8291313608642668e-05	1.6937645341386087e-05	1.0603134796838276e-06	5.714506983167666e-07	0.0011824857210740447	2.263690112158656e-05	2.7365562345949e-05	0.0002350484865019098	4.2485382323320664e-07	7.89616460679099e-05	3.406304676900618e-05	0.00016639776004012674	6.207206979524926e-07	5.018131560063921e-06	0.0004100050136912614	1.981622972380137e-06	1.9348910029748367e-07	2.4611914341221564e-05	1.8587614249554463e-05	4.515613181865774e-05	2.496801971574314e-05	2.2186837668414228e-05	0.00017838171334005892	5.34002720087301e-05
MPG	0.0004861087363678962	0.0008364091045223176	0.0005885262507945299	0.0007397867157123983	0.00024060318537522107	0.0003891313972417265	0.000816213374491781	0.0006276561762206256	0.0004357701982371509	0.0003916544374078512	0.0006883617024868727	0.0009139497415162623	0.0002731097920332104	0.0003054329426959157	0.00048498602700419724	0.0004093594616279006	0.0004994940827600658	0.0009701026719994843	0.0005406630225479603	0.0002942131832242012	0.00043847132474184036	0.000573741621337831	0.00026717717992141843	0.0008202178287319839	0.00039142955210991204	0.0004855079750996083	0.00043857641867361963	0.000467482052044943	0.00035971964825876057	0.0002426934224786237	0.0005370161379687488	0.0008299124892801046
DYNLT1	0.0001468425616621971	0.000583948043640703	0.00038135459180921316	0.0008552507497370243	0.0004319634463172406	0.00020303504425100982	0.0006913096294738352	0.0005000348901376128	0.0003336933150421828	0.00048644677735865116	0.00037151953438296914	0.0002563298330642283	0.0004986844141967595	0.00028847280191257596	0.0003855325630865991	0.000434163463069126	0.0004388169036246836	0.00033927615731954575	0.00018162488413508981	0.0002965955645777285	0.0003466558991931379	0.0012855887180194259	0.00025089006521739066	0.0008147810003720224	0.000285057962173596	0.00028992441366426647	0.00020235159900039434	0.00011034904309781268	0.00024923065211623907	0.0006401144783012569	9.71385816228576e-05	0.0001972842583199963
SMDT1	0.0007462433422915637	0.0004998703952878714	0.00018736475612968206	0.00038308987859636545	0.00020735400903504342	0.0008182371966540813	0.0005259727477096021	0.00036764272954314947	0.00046778071555309	0.000694841321092099	0.0003611742577049881	0.00037228266592137516	0.0003353802894707769	8.714001160115004e-05	0.0005050693871453404	0.00023683768813498318	0.0004991082241758704	0.0002799173234961927	0.0005603122408501804	0.00020014852634631097	0.00033684627851471305	0.0011152970837429166	6.570566620212048e-05	0.0002744820376392454	0.000894363911356777	0.0002489085600245744	0.00039353809552267194	0.00044909026473760605	0.00046175121678970754	0.00031861287425272167	0.0007769447984173894	0.0010224813595414162
TMEM176B	1.2839888086091378e-06	4.015620561403921e-06	5.0973605539184064e-05	2.7170290195499547e-06	2.5820452265179483e-06	4.289856951800175e-05	6.148235843284056e-05	0.0001495048200013116	0.00018714755424298346	8.85887311596889e-06	1.0371408279752359e-05	2.1758478396805003e-06	0.0012217406183481216	4.5900446821178775e-06	0.0019965481478720903	0.00028546852990984917	5.013214376958786e-06	0.00019792860257439315	1.6899666661629453e-05	7.0511005105799995e-06	5.2562731980287936e-06	3.3307317153230542e-06	0.0003141311462968588	4.7127555262704846e-06	2.1887049115321133e-06	5.501517080119811e-05	7.996188651304692e-05	2.793300518533215e-05	3.2399464544141665e-05	5.335152309271507e-06	9.118280286202207e-05	3.7533434351644246e-06
MYCT1	9.086917316381005e-07	2.472721973845182e-07	8.249700840678997e-06	8.889454505833783e-09	8.239178441726835e-07	1.3086461876810063e-05	1.2054253602400422e-05	1.9423221431225102e-07	4.506282039073994e-06	0.0005649183876812458	8.408832172790426e-07	1.037363517752965e-06	6.646867234394449e-08	4.9685770164842324e-08	2.5934582481568214e-07	1.5252571472501586e-07	2.408734758319042e-07	4.0300650994140597e-07	3.4214315292047104e-06	0.0019172016764059663	7.248452789099247e-07	5.6395379033347126e-08	2.8178155275782046e-07	2.1293352858720027e-07	8.178477060027944e-07	7.217892289190786e-06	1.7278976883972064e-05	5.07223103340948e-06	1.4435351658903528e-05	1.3847332525074307e-07	4.179529753400857e-07	4.5981960283825174e-07
HIST1H2AL	2.7690497518051416e-05	2.3817055989638902e-06	1.5311043171095662e-05	4.4311674329833295e-09	2.9186760457378114e-06	5.616429461952066e-06	3.7901390896877274e-06	6.655682227574289e-08	2.9494365207938245e-06	5.30971362877608e-07	1.3747112461715005e-05	1.5115827523004555e-07	2.089615009026602e-05	0.0002922547282651067	5.6483766996962004e-08	2.2423780166036522e-08	3.1987635793484515e-06	5.0744144886039066e-08	3.5723656765185297e-05	2.1155352669666172e-07	0.0001390900433761999	2.8983306421537236e-08	6.427333687497594e-08	3.0067092666286044e-05	2.473598442520597e-06	3.3574098779354244e-05	9.259137186745647e-06	2.40332042267255e-06	5.452384812087985e-06	0.0009191897115670145	1.642796087253373e-05	4.534951222012751e-05
STARD9	4.420678669703193e-05	0.00010115125041920692	8.388085552724078e-05	1.936609379526999e-07	0.00047349510714411736	7.543886749772355e-05	3.646063123596832e-05	0.00011174647079315037	0.00011980153067270294	0.00013718420814257115	4.63164942630101e-05	0.0002906105655711144	2.7458941985969432e-05	1.0263482181471772e-05	0.00010392024705652148	0.00012560805771499872	6.969028618186712e-05	2.270016238981043e-06	8.593284292146564e-06	0.0004481786163523793	3.1242569093592465e-05	1.9611033508226683e-07	0.0008350190473720431	0.0001058921407093294	1.79136677616043e-05	3.5512144677340984e-05	5.7619352446636185e-05	3.91238609154243e-05	2.229038545920048e-05	1.0122520507138688e-05	5.602767487289384e-06	2.6765058009914355e-06
SLC1A3	5.430614535839595e-08	2.209058180824286e-07	2.930734808614943e-06	1.3470801718540315e-07	2.153405773697159e-07	9.775656508281827e-06	7.106527391442796e-06	2.4469252934977703e-07	3.689593768285704e-06	6.023888090567198e-07	3.2626751362840878e-06	1.7894095094561635e-07	0.0006872623343952	1.341581537417369e-05	4.989052831660956e-05	0.00023237764253281057	5.583410001008815e-08	9.441271942023377e-08	3.4134268389607314e-06	2.366437911405228e-06	8.693929487435526e-08	1.0994175454470678e-06	0.0008789251442067325	5.36746313173353e-07	6.109925720920728e-08	6.554401807079557e-06	1.2048925782437436e-05	6.732276233378798e-06	9.842837243922986e-06	3.1192541882774094e-06	3.852001668747107e-07	2.6187481125816703e-06
PTMA	0.0016027590027078986	0.001470661023631692	0.000854112149681896	0.000977416173554957	0.0007405511569231749	0.0007580041419714689	0.0013300214195623994	0.0014381773071363568	0.0009973052656278014	0.002413789974525571	0.0013828775845468044	0.0013984101824462414	0.0007757516577839851	0.00037856822018511593	0.000805432500783354	0.00047107948921620846	0.0011863053077831864	0.0018586225342005491	0.0004682414000853896	0.0010652821511030197	0.0011900275712832808	0.0017503350973129272	0.0002717314928304404	0.0011471258476376534	0.00186354445759207	0.0008782162913121283	0.0007310333312489092	0.00098849693313241	0.0006875008693896234	0.0029912483878433704	0.001460388652049005	0.0005604690522886813
NPC2	0.00023304668138734996	0.00012907804921269417	0.00023326314112637192	4.531838931143284e-05	6.80087468936108e-05	0.0006644184468314052	0.0003068507940042764	0.0001458070328226313	0.00015331954637076706	0.0014447561698034406	6.670301081612706e-05	7.784406625432894e-05	0.0022401055321097374	6.494922854471952e-05	0.0010110043222084641	0.0003941803297493607	9.073811088455841e-05	0.0005003006663173437	0.0010604832787066698	0.00019043675274588168	9.99480762402527e-05	0.00035504833795130253	0.00015119726595003158	3.5096843930659816e-05	0.00014684483176097274	0.00045913594658486545	0.0003301723045296967	7.494644523831084e-05	0.00035772373666986823	0.00011359590280335397	0.0018068815115839243	0.0008707120432518423
PHACTR1	0.001127378549426794	8.867024092751308e-08	0.0002647787914611399	3.523661462168093e-06	1.2552175121527398e-06	0.0006395934615284204	1.1531868949532509e-05	1.8658038243302144e-05	1.023239383357577e-05	7.031329005258158e-05	4.152781514221715e-07	2.3137845062137785e-07	0.0006292423349805176	1.1132526196888648e-05	3.5100736567983404e-05	8.314456499647349e-05	1.9449082344635826e-07	4.5334079914027825e-05	0.00011942735727643594	0.0001453821751056239	3.744983700926241e-07	1.3090633729007095e-05	0.00014501952682621777	1.3874755495635327e-06	1.9564780018299643e-07	9.719836270960514e-06	1.8184418877353892e-05	6.722681064275093e-06	1.5330049791373312e-05	7.4100653364439495e-06	0.0007724500028416514	4.152659676037729e-05
