Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20
ADRA2A	4.50219631602522e-05	0.00011939631804125383	2.8755772291333415e-05	1.0742829914534013e-07	2.3522657954799797e-07	7.633413042640314e-05	0.0003742102417163551	2.1823120732733514e-06	1.0922067303908989e-05	4.980367975804256e-06	7.854398427298293e-05	0.0006016187835484743	6.262355896069494e-07	1.2465443433029577e-07	1.0718658813857473e-06	7.106868906703312e-07	1.868169306362688e-06	2.2728345072664524e-07	0.0008356088073924184	2.728283448050206e-07
PLXND1	6.139129254734144e-05	7.909096893854439e-05	0.00016725598834455013	4.274984894436784e-05	4.8608321776555385e-06	0.000216223910683766	0.0010896219173446298	9.7337004262954e-05	0.0002865953429136425	0.00023955518554430455	0.00012291967868804932	0.00017003774701151997	1.1937486306123901e-05	8.210305531974882e-05	0.003828758606687188	0.0005286898813210428	1.731118027237244e-05	9.80668846750632e-06	0.00016377988504245877	0.0012152305571362376
HPGD	0.0027389766182750463	2.565639078966342e-06	0.00019719814008567482	5.464577043312602e-05	3.564591111171467e-07	2.442252662149258e-05	3.3201488349732244e-06	4.298078238207381e-06	7.885683771746699e-06	0.00027999660233035684	0.00022127678676042706	1.2577690995385638e-06	9.735723324411083e-06	2.4197599486797117e-05	8.726003670744831e-07	3.4276188216608716e-06	6.644405630140682e-07	7.814505806891248e-05	5.057862608737196e-07	1.5573743894492509e-06
LY6E	0.0012636695755645633	8.286060619866475e-05	5.0793460104614496e-05	0.00027817109366878867	0.00028058074531145394	0.00037004976184107363	0.00027809920720756054	0.0001393445854773745	0.001761547289788723	0.00018605390505399555	0.00019486846576910466	0.0005905443686060607	0.0003425185277592391	0.0008703337516635656	3.742077751667239e-05	0.0004958909703418612	0.0005673523992300034	0.001738113583996892	0.00024301251687575132	0.00027993464027531445
DBNL	0.00014919484965503216	0.00024695624597370625	0.0004874971054960042	0.0005211022798903286	0.0008786602411419153	0.00014688074588775635	0.00016302891890518367	0.00031017119181342423	0.00017722946358844638	0.0005083582364022732	0.0005428201984614134	0.0002355949254706502	0.0002147196646546945	0.0005377614288590848	0.00022555353643838316	0.0005518179968930781	0.000911348033696413	0.0006370554910972714	0.0002495482622180134	0.0002271357661811635
ID1	1.6047253666329198e-05	5.5293116929533426e-06	1.786669781722594e-05	3.839965302177006e-06	6.07461379331653e-06	3.8574322388740256e-05	3.2807260140543804e-05	4.188470484223217e-05	0.00014853975153528154	2.2431951947510242e-05	3.427114643272944e-05	0.0001368468947475776	4.0882264329411555e-06	2.9948798783152597e-06	0.0010960299987345934	2.5050824206118705e-06	1.2265277291589882e-05	1.756033952915459e-06	4.63618926005438e-05	0.002556688617914915
JAK3	1.522478555671114e-06	3.468292675279372e-07	0.001372772385366261	0.0008539686095900834	0.00027282064547762275	6.796456000301987e-05	0.00018045780598185956	0.0001776889112079516	1.135161528509343e-05	0.00016700767446309328	0.0001795775315258652	1.7828297131927684e-05	4.1100542148342356e-05	0.0006461277371272445	0.0002466527512297034	6.508318620035425e-05	1.819854514906183e-05	0.0006492757820524275	9.686999874247704e-06	6.320577813312411e-05
DUSP2	3.802046558121219e-05	2.8891336114611477e-06	7.660530536668375e-05	0.0007708510383963585	0.00035095526254735887	7.519715381931746e-06	5.734406727242458e-07	0.00034407826024107635	7.821609324309975e-05	0.0011451495811343193	4.4733922550221905e-05	4.086700755578931e-06	7.560804806416854e-05	0.0014358778716996312	5.959031568636419e-06	0.0001609671162441373	1.6455596778541803e-05	0.0009664594545029104	5.313989731803304e-06	7.316640449062106e-07
DCXR	0.0004736092232633382	0.0021272734738886356	0.0002965174790006131	0.0003642594674602151	0.00025569135323166847	0.00021155853755772114	6.61102167214267e-05	0.0005209991941228509	0.00020525978470686823	0.0004484858363866806	0.00019244520808570087	0.00019513255392666906	0.00035622940049506724	0.0003039832226932049	5.755965321441181e-05	0.00018423913570586592	0.0008548601763322949	0.0003131022094748914	0.00010534800094319507	5.0865601224359125e-05
HAMP	6.047800837905015e-08	3.3761959894462734e-09	1.898375074915748e-07	1.7059025481103163e-07	1.0403300620964728e-06	1.71243101476648e-07	1.1766032059767895e-07	4.6456625568680465e-06	3.5186855029678554e-07	2.0052316074270493e-07	2.792911800497677e-06	3.969098543166183e-07	5.813554082578776e-08	3.828028027896835e-08	1.138440381964756e-07	0.000772192666772753	0.0005347877740859985	5.534699454301517e-08	1.2994928511034232e-07	3.8265003610149506e-08
NUPR1	0.0003713708429131657	0.0003457995189819485	1.53949367813766e-05	4.431668912729947e-06	2.3230011265695794e-06	0.0003592277644202113	9.954384586308151e-05	1.153465018433053e-05	0.0011958270333707333	6.899222171341535e-06	0.00010927266703220084	0.0007305621984414756	6.03291800871375e-06	5.451638116937829e-06	2.9706013719987823e-06	0.00046287215081974864	0.00014942526468075812	4.036210157210007e-06	0.0005085432203486562	7.089023711159825e-05
RPL11	0.0015218488406389952	0.0011441126698628068	0.0009266227134503424	0.0030101470183581114	0.0025916649028658867	0.0019805943593382835	0.00029722906765528023	0.006112535949796438	0.0020481888204813004	0.001368328696116805	0.0016673364443704486	0.000611275783739984	0.00041242537554353476	0.0011687844526022673	0.00021756351634394377	0.0005681038019247353	0.0025966574903577566	0.0007263810257427394	0.001018680864945054	0.0007194839417934418
RHBDF2	1.5487461496377364e-05	5.8148245443589985e-05	0.00014996048412285745	9.268432040698826e-05	0.0010189657332375646	2.291276177857071e-05	4.461556818569079e-05	5.908963430556469e-05	7.807328074704856e-05	0.0005089433980174363	7.160119275795296e-05	2.789175596262794e-05	0.00014644142356701195	0.00039691480924375355	0.0002303683286299929	0.00048744032392278314	5.510072878678329e-05	0.00015546054055448622	6.9216566771501675e-06	0.00011362221994204447
NUCB2	0.00012023245653836057	0.0015747299185022712	0.0003541676851455122	0.00019359459111001343	3.405375173315406e-05	0.0004012485733255744	0.00011910140892723575	0.000846919952891767	0.00021210883278399706	0.0005169033538550138	0.0001810909016057849	0.0001952667662408203	0.0007846346125006676	0.0003590671403799206	0.00011660408199531958	7.30967876734212e-05	0.0005835001356899738	7.331660890486091e-05	0.00010427151573821902	0.00022645230637863278
EXOC3L1	7.60537113819737e-06	2.403212056378834e-05	4.847477725888893e-07	1.1727552617912806e-07	6.274286761254189e-07	6.72804017085582e-05	1.2219171367178205e-05	1.330046757175296e-07	0.00013936524919699878	3.208045882274746e-07	5.580262040894013e-06	1.522507500339998e-05	1.9242203563862859e-07	1.6230491439728212e-07	0.002806653268635273	4.725325197796337e-05	1.2540504940261599e-05	2.1669620764441788e-07	6.42876443635032e-07	0.0005294860457070172
TRGV9	4.784597535945068e-07	2.3291137907222037e-08	2.937701083283173e-06	7.778015969961416e-06	3.317619814424688e-07	9.89713953458704e-07	4.649548088764277e-07	5.6713406593189575e-06	7.935560120131413e-07	0.0006047079223208129	1.9175235138391145e-05	2.4036160084506264e-07	1.3117643902660348e-05	0.0006614112644456327	8.568350722271134e-07	1.4060660191717034e-07	5.262650120130274e-07	7.860353798605502e-05	6.134837349236477e-07	2.1589544019207096e-07
KLHL3	2.3283864720724523e-06	1.0519845091039315e-05	0.0006219717324711382	5.673865234712139e-05	5.623837932944298e-05	1.0691010174923576e-05	0.000274215592071414	4.739297946798615e-05	2.9868722322135e-06	7.741639274172485e-05	2.5990677386289462e-05	0.0002544281305745244	4.686852662416641e-06	2.1907473637838848e-05	0.00023711583344265819	6.359619874274358e-06	7.923227713035885e-06	1.731170414132066e-05	1.7942500107892556e-06	0.0004943093517795205
KLHDC8B	0.00035553707857616246	0.00016591663006693125	5.1085289669572376e-06	3.44848126587749e-06	3.080121587117901e-06	0.00040665690903551877	0.0008580630528740585	2.4521563318558037e-05	0.0004900333588011563	2.9603017537738197e-05	4.35103356721811e-05	0.000274410645943135	1.0566593118710443e-05	6.305584065557923e-06	0.0003019592841155827	0.0002422967372694984	1.9350158254383132e-05	1.694281309028156e-05	0.0007031995337456465	0.0004019459302071482
TMPO	0.00014494835340883583	0.0001548215514048934	0.0002707875974010676	0.0004379466699901968	0.0003764087159652263	0.00018980599998030812	0.00010943177039735019	0.00032035933691076934	0.000107843145087827	0.00024016057432163507	0.00018384955183137208	0.00010315627878298983	0.00159059080760926	0.000343501364113763	0.00024677152396179736	0.000175151348230429	8.321114000864327e-05	0.0006871537771075964	6.182934157550335e-05	0.00014837596972938627
CYSTM1	0.0003080783353652805	0.0005783385131508112	0.0002987938350997865	7.000412733759731e-05	5.234839045442641e-05	0.0007766323396936059	0.000539911852683872	0.0001144104462582618	0.00043800778803415596	8.475020877085626e-05	0.00040006142808124423	0.0004975739284418523	0.00012791636982001364	0.00011860339873237535	4.0765527955954894e-05	0.0005961014539934695	0.001167433219961822	6.45910986349918e-05	0.001166855450719595	0.0005966003518551588
EFNA1	0.00011586958862608299	0.0015006780158728361	6.7544865487434436e-06	4.207900474284543e-06	1.30579462620517e-06	7.3890691965061706e-06	2.220870192104485e-05	2.2426587747759186e-05	0.0008303142385557294	5.1075198825856205e-06	5.382736162573565e-06	1.855298819464224e-06	9.491263881500345e-06	2.1606731479550945e-06	0.0006515473360195756	3.5031428069487447e-07	5.614255314867478e-06	4.137962150707608e-06	2.2606984202866443e-05	0.0009008328197523952
JCHAIN	1.2288695927509252e-07	4.23010995120876e-08	1.4110127040112275e-06	1.9180379240424372e-06	5.06455653521698e-05	3.3892824831127655e-06	8.078016549006861e-07	2.1422229110612534e-06	8.947686183091719e-07	4.153185273025883e-06	3.047835434699664e-06	9.356988357467344e-07	0.001709906617179513	1.6143770835697069e-06	2.3180852792847872e-07	8.225486567425833e-07	1.5328481822507456e-05	1.2870244745499804e-06	2.8704130272672046e-06	3.4951304428432195e-07
GABARAP	0.0009100628085434437	0.0014449601294472814	0.0001842413767008111	0.0007474826416000724	0.0009255869081243873	0.001348312827758491	0.00023266197240445763	0.0013368789805099368	0.0013311420334503055	0.0005359284696169198	0.0006057657883502543	0.0007542836247012019	0.0006351920310407877	0.0007615751819685102	0.00017082800331991166	0.001631063991226256	0.0028591882437467575	0.0009585345396772027	0.0009030858054757118	0.000454273889772594
GPR160	2.242425034637563e-05	0.0017210941296070814	7.418610493914457e-06	2.3003434762358665e-05	0.00013651479093823582	4.670352154789725e-06	4.4025085799148655e-07	6.627671973546967e-05	3.013855121025699e-06	2.989241238537943e-06	3.4802709706127644e-05	6.210516403371003e-07	0.0001808896049624309	7.284990715561435e-06	7.807339898135979e-06	6.832866347394884e-05	0.00010188423766521737	5.226561938798113e-07	7.075077519402839e-07	0.00014713277050759643
SMC3	0.00020533832139335573	0.0002884482382796705	0.0005133021040819585	0.000408237858209759	0.00020895501074846834	0.0002171760133933276	0.0001378903107251972	0.0003269067674409598	0.00015574300778098404	0.0002811055746860802	0.00036361816455610096	0.0001754497061483562	0.00047276559052988887	0.00047933333553373814	0.00023429821885656565	0.00013374230184126645	0.0002463804557919502	0.0005933164502494037	0.0002621165767777711	0.00023716561554465443
POLR2K	0.0018605398945510387	0.000946368440054357	5.152181984158233e-05	0.0003674979379866272	0.00026001656078733504	0.00026312877889722586	0.00010183236736338586	0.0002492494822945446	0.0010766737395897508	0.0002261355984956026	0.00011972778884228319	0.0001763795007718727	0.0004715473623946309	0.0004123089893255383	0.00015631280257366598	0.0001536657800897956	0.0015160414623096585	0.0005059794639237225	0.00042086359462700784	0.00021081346494611353
HLA-DOA	2.4649875740578864e-06	1.1809515854110941e-06	1.3493540791387204e-05	2.6094225177075714e-05	0.0015553896082565188	7.32480157239479e-06	2.648219492584758e-07	1.6498237528139725e-05	1.3981092706671916e-05	9.888168278848752e-06	8.920878826756962e-06	7.219854296636186e-07	2.047142061201157e-06	8.627444913145155e-05	3.106319854850881e-05	0.0007718925480730832	1.1378775525372475e-05	4.338210783316754e-05	1.0504001011213404e-06	9.547524678055197e-05
PIK3C2A	4.3457526771817356e-05	0.0004659754049498588	0.000640250276774168	0.00016165852139238268	0.00016193158808164299	0.00023730962129775435	0.0003169465926475823	0.0001623399875825271	7.916685717646033e-05	0.00022285098384600133	0.00029805765370838344	0.00019518712360877544	0.0001557609357405454	0.00018677511252462864	0.0016751490766182542	0.00015805099974386394	4.0842918679118156e-05	0.00016337347915396094	0.00011107300815638155	0.0007520468789152801
GLUL	0.0007340590236708522	0.0009843989973887801	6.401497375918552e-05	3.571498018573038e-05	1.7240754459635355e-05	0.0004922242369502783	7.402628398267552e-05	0.00011094877118011937	0.0004369152302388102	0.00020937618683092296	7.759315485600382e-05	0.00010296388063579798	2.2739384803571738e-05	0.00016382112517021596	2.739736191870179e-05	0.0016866022488102317	0.00018605520017445087	4.5891392801422626e-05	0.00013782514724880457	0.0001817341981222853
TMEM256	0.000975482224021107	0.0011938640382140875	8.714551222510636e-05	0.0003733496705535799	0.000398087315261364	0.0006539223832078278	0.0001389446115354076	0.001012787688523531	0.0011012660106644034	0.00039625048520974815	0.0004507756093516946	0.00019442739721853286	0.0006208390695974231	0.00036976192495785654	0.00010753000969998538	0.0002969461784232408	0.001957228872925043	0.0004078374768141657	0.0005312171997502446	0.0002904475259128958
COX4I2	3.642428509920137e-07	5.299628469401796e-08	3.0798636885265296e-07	3.2057036492005864e-07	1.756671252906017e-07	1.9142395103699528e-05	0.0024114942643791437	9.244154739462829e-07	6.153334766167973e-07	4.0673936041457637e-07	1.0916033716057427e-05	5.528428914658434e-07	2.3992797082428297e-07	2.2920802678072505e-07	5.88912143939524e-07	6.331591606567599e-08	1.570268182149448e-07	1.7184690648264223e-07	0.002450403058901429	8.446871788692079e-07
GIPC2	1.4668628978142806e-07	1.6278870589303551e-06	8.787334809312597e-05	4.2844507674999477e-07	1.1309790579616674e-06	7.846309017622843e-05	1.1019525118172169e-05	1.7524096165288938e-06	1.9004590285476297e-05	6.449923830587068e-07	8.514775799994823e-06	3.643256422947161e-05	1.8665186019006796e-07	2.1201078936883277e-07	1.268526648345869e-05	6.446491056522063e-07	9.614794862500275e-07	1.1558789481114218e-07	5.058781880507013e-06	0.0007625255966559052
ITGA4	4.233064373693196e-06	2.2621198070282844e-07	0.0008197760907933116	0.0007192026823759079	0.0005214695702306926	0.00010241007839795202	0.00022532863658852875	0.00022062250354792923	4.866825292992871e-06	0.0008263785857707262	0.00015549790987279266	2.0735124053317122e-05	0.0001088538920157589	0.0007496747421100736	1.3748767742072232e-05	0.00022196644567884505	1.876911846920848e-05	0.0004571448953356594	4.926518886350095e-05	4.788573733094381e-07
FAM110D	2.0649342786782654e-06	4.296774704926065e-07	2.2713158614351414e-05	5.2532090677459564e-08	1.984612026717514e-06	6.867020374556887e-07	1.916953806357924e-06	3.8186055917321937e-07	1.0601981557556428e-05	3.607860321608314e-07	5.53775953449076e-06	3.9097494664019905e-07	2.0084604557268904e-07	1.323922731444327e-07	4.5899876568000764e-05	2.537354646392487e-07	1.9656671668144554e-07	1.6344735342954664e-07	3.1826664326217724e-07	0.0011111805215477943
S1PR3	9.57734118856024e-06	0.00032839205232448876	6.747346787960851e-07	3.174271512307314e-07	9.513814092088069e-08	0.00010822008334798738	0.00201836577616632	3.8354219213943e-06	1.490188151365146e-05	9.066403094948328e-07	1.3363048310566228e-05	5.893654088140465e-05	1.9113670077786082e-06	5.280847403810185e-07	2.41399362721495e-07	2.5859539164230227e-05	7.079973443069321e-07	1.607773327805262e-07	4.750978769152425e-05	1.816333252691038e-07
RNASE1	2.2427166186389513e-05	9.018386663228739e-06	1.667478500166908e-05	1.1572432185857906e-06	2.2503663785755634e-06	1.9752903881453676e-06	2.579096872068476e-06	4.649645688914461e-06	1.8219870980829e-05	4.59436023447779e-06	7.157672371249646e-06	2.530727579141967e-05	5.138859251019312e-06	1.6368113620046643e-06	0.00038443837547674775	0.0011523672146722674	3.773924254346639e-05	5.105918262415798e-06	4.4002167669532355e-06	0.00104112783446908
P3H1	3.384054434718564e-05	6.532083352794871e-05	0.0006943470798432827	0.00014232569083105773	0.00013471132842823863	7.145384006435052e-05	0.00042966767796315253	0.00013953237794339657	0.00031817014678381383	0.00010712195944506675	0.00026309143868274987	0.0008519620751030743	7.364303019130602e-05	0.0001376401341985911	0.0005031161126680672	0.0001054360400303267	4.34779649367556e-05	0.00016340462025254965	0.00012446446635294706	0.0003388719051145017
APOBEC3B	0.00031528968247585	5.973691713734297e-06	3.0191125688361353e-07	6.859490326860396e-07	1.489052721126427e-07	1.1682180911520845e-06	1.786551479199261e-06	1.7911096961142903e-07	7.929516141302884e-05	4.2211067352582177e-07	5.682894880010281e-06	6.173023621158791e-07	0.0010017452295869589	2.667309217940783e-06	6.817580811002699e-07	6.067281719879247e-05	5.8301244280301034e-05	6.877851319586625e-06	3.2964729257400904e-07	9.212171647732248e-08
