Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24	Topic25	Topic26	Topic27	Topic28
TACSTD2	6.071676580177154e-06	4.231735601933906e-06	7.205284418887459e-06	1.4637468666478526e-05	2.4656919777044095e-06	3.006070301125874e-06	0.0001424741931259632	1.2741835234919563e-05	1.6667416275595315e-05	9.892047273751814e-06	0.00010014028521254659	0.0010737011907622218	2.7811629479401745e-05	8.370392606593668e-06	7.59628221658204e-07	1.1859473488584626e-05	4.108819666726049e-06	2.6016093670477858e-06	4.625554083759198e-06	2.9979157716297777e-06	3.225476802981575e-06	0.0004258980043232441	4.892347533314023e-06	4.2865511318268545e-07	6.602121720789e-05	4.034651738038519e-06	1.2757534477714216e-06	3.3332145221720566e-07
ACSL1	6.973608833504841e-05	8.667802467243746e-05	7.602669938933104e-05	0.00021234937594272196	9.230564501194749e-06	6.453197420341894e-05	0.00014184585597831756	4.607007576851174e-05	7.635072688572109e-05	2.6843184969038703e-05	1.3252601092972327e-05	0.00029323913622647524	8.611812518211082e-05	9.27494911593385e-05	4.269981673132861e-06	8.787302795099095e-05	0.00011130462371511385	0.0005864377599209547	4.491299841902219e-05	0.00010723163723014295	0.0001259899145225063	2.489548387529794e-05	0.0001018319817376323	0.0003117216983810067	1.3626176951220259e-05	2.8385044060996734e-05	5.622896060231142e-05	2.6856287149712443e-06
FAM65B	9.263388164981734e-06	0.0004762317694257945	2.399792492724373e-06	4.247511606081389e-05	1.2038193744956516e-05	0.0001258698321180418	0.00011308609100524336	0.0006265469710342586	0.0002747844555415213	6.103477790020406e-05	9.749586752150208e-06	8.377646736335009e-07	0.0006594602018594742	1.9177179638063535e-05	0.0010617778170853853	0.00013829719682689756	2.620224404381588e-05	1.0674873919924721e-05	0.0008809233549982309	8.189693471649662e-05	0.0012205453822389245	2.3545258954982273e-05	1.4419179024116602e-05	5.2762894483748823e-05	8.938970495364629e-06	2.1813957573613152e-05	8.518773393006995e-05	2.1463567463797517e-05
N4BP2L2	0.00051872682524845	0.000917217752430588	0.0004546898417174816	0.00048643260379321873	0.0002342637744732201	0.0003180823987349868	0.00021234096493571997	0.000389591499697417	0.0005212830728851259	0.00037849327782168984	0.0004708537308033556	0.0005049083265475929	0.0017131167696788907	0.00011420276860008016	0.0003383440780453384	0.0006541074835695326	0.0004122391401324421	0.00021724103135056794	0.0005645751953125	0.00042958708945661783	0.0004904171219095588	0.00028161710361018777	0.000535721774213016	0.0006149914697743952	0.00013356836279854178	0.00026978005189448595	0.00033175814314745367	0.00039941511931829154
NFKBID	4.6903423935873434e-05	0.00017454387852922082	3.601442585932091e-05	1.6899499314604327e-05	1.7785880118026398e-05	2.2028985767974518e-05	0.00027689995476976037	0.0004715633112937212	0.0005763914668932557	6.702513201162219e-05	9.783806308405474e-05	2.6493362383916974e-05	9.739325469126925e-05	5.658700320054777e-05	9.610891538613942e-06	2.5058190658455715e-05	1.3918945114710368e-05	0.000195874716155231	8.935455116443336e-05	8.2645274233073e-05	0.00042188254883512855	1.6950098142842762e-05	1.811884794733487e-05	0.0008666395442560315	1.2381316992104985e-05	1.1721148439391982e-05	2.5169843866024166e-05	0.00011783603258663788
LOXL1	2.6360535230196547e-06	4.8649581003701314e-06	4.4338645466268645e-07	0.0018305385019630194	6.445954568334855e-06	0.0001422143104718998	2.09551603802538e-06	1.1285119398962706e-06	2.3892322133178823e-05	3.8250927900662646e-05	4.373559477244271e-06	5.854695245943731e-06	3.96832256228663e-05	1.3424442840914708e-05	1.7130791093222797e-05	5.522805076907389e-05	3.283392288722098e-05	1.199280177388573e-06	1.4649871445726603e-05	4.030519448861014e-06	6.532578709084191e-07	2.005285568884574e-05	0.00045896245865151286	1.248850912816124e-05	3.0991013773018494e-05	2.8849111913586967e-05	3.2991399621096207e-06	5.594658318841539e-07
ABHD12	0.00024890832719393075	0.00019206214346922934	0.00012150609109085053	0.00013198306260164827	0.0004998472868464887	0.00017404291429556906	0.00023150960623752326	0.0002161520824301988	0.0004339456500019878	0.00012524599151220173	0.00016294461966026574	0.00032356168958358467	0.00028673728229478	0.0002708605898078531	0.00014345586532726884	0.00010906511306529865	0.00012134652934037149	0.0007549592410214245	0.00018397331587038934	0.0002118066040566191	0.00012842242722399533	0.00011863292456837371	0.00022722530411556363	0.00039622525218874216	8.491131302434951e-05	0.0003644474782049656	0.00015312670439016074	0.0002884956484194845
MALL	1.3786986528430134e-05	9.754049870025483e-07	0.0010137954959645867	3.3231099223485216e-05	2.3218244677991606e-06	1.6258902178378776e-05	3.76656714706769e-07	6.594582941943372e-07	1.9997492017864715e-06	1.914407948788721e-05	0.0015138903399929404	9.442047303309664e-05	1.2583436728164088e-06	1.9160179363097996e-05	3.856778675981332e-06	6.949801900191233e-05	5.941180916124722e-06	1.1036202067771228e-06	2.4874751147763163e-07	1.0107836487804889e-06	2.9256392508614226e-07	0.001133186393417418	3.754382851184346e-05	2.1305757513800927e-07	0.00010910131823038682	1.253538630408002e-05	0.00040179313509725034	2.6385562250652583e-06
OLFML3	4.847805939789396e-06	1.7059551282727625e-06	1.0633758620315348e-06	0.0007712345686741173	2.2962867660680786e-06	0.00019974210590589792	1.2880068425147329e-05	3.635686880443245e-05	1.0402768566564191e-05	7.235786324599758e-05	5.173833415028639e-06	6.962419774936279e-06	2.8460640351113398e-06	6.159203167044325e-06	1.1574587006180082e-05	6.0780941566918045e-05	0.00026549899484962225	0.0004940970102325082	2.351594503124943e-06	1.1350865634085494e-06	1.134176841333101e-06	1.3099709576636087e-05	0.001875548274256289	8.587683737459884e-07	4.151243501837598e-06	3.1908850360196084e-05	4.880824690189911e-06	2.009471700148424e-06
IGHV4-4	0.0034734595101326704	2.4086846295290343e-08	2.7042595718285156e-08	1.5881093773373323e-08	0.003364279167726636	1.891240003715211e-06	8.885388069757028e-08	1.6474365338581265e-07	8.612553159537129e-08	5.963378043816192e-06	7.286043057774805e-08	2.157166667515753e-09	4.163161904102708e-08	3.078684329693715e-08	2.883931529140682e-07	4.882323992205784e-06	4.259711872123262e-08	1.0346188901166897e-06	1.2275327421207294e-08	2.6242155115596688e-08	3.660195702082092e-08	1.7649814765263727e-07	5.2863160959759625e-08	4.30422275599085e-08	4.317501407058444e-06	2.7266510187473614e-06	3.4820908467736444e-07	4.779670348398213e-08
PALLD	6.651059266005177e-06	4.860082754021278e-06	2.2466520022135228e-05	0.001758934697136283	2.7918376872548833e-06	0.002037268364802003	0.00014145771274343133	2.991920155182015e-05	1.0896585081354715e-05	5.502676503965631e-05	6.941809988347813e-05	2.5010600438690744e-05	1.3231428056315053e-05	9.124422831519041e-06	0.00014639836444985121	0.00037329495535232127	0.00042930926429107785	3.475228004390374e-05	4.044505658384878e-06	2.9444004212564323e-06	6.401518476195633e-06	0.001652371371164918	0.00033238987089134753	6.575457973667653e-06	6.462655437644571e-05	5.8394121879246086e-05	1.48987210195628e-05	0.00011664071644190699
IGKV1-8	0.00794228445738554	1.4237957657314837e-06	7.74162813854673e-08	7.730641726766407e-08	1.0973268217639998e-05	2.083392928398098e-06	1.1425486690086473e-07	2.821442194544943e-06	2.812339801039343e-07	9.471843441133387e-06	2.392874876022688e-07	5.699046212725989e-08	8.745737432036549e-07	4.5073491605762683e-07	4.1676901219034335e-07	1.0932310942735057e-05	7.851450334328547e-08	3.796830227997816e-08	1.1657848517643288e-06	3.5660013963934034e-07	1.2774596143572126e-05	1.17940794552851e-06	2.82499058812391e-07	1.170047426057863e-06	3.789416425092895e-08	9.167263669951353e-06	5.442470865091309e-07	2.2532830712407304e-07
ITGA3	1.1626041668932885e-05	6.554225547006354e-05	0.00031793463858775795	2.383490209467709e-05	0.00010005011426983401	3.160001870128326e-05	5.010402333027741e-07	1.8415811382510583e-06	8.62541637616232e-05	9.484624024480581e-05	0.00043819041457027197	0.0002645906060934067	0.00016198362573049963	3.7596244510496035e-05	7.996800377441105e-06	6.0335558373481035e-05	0.0005681865150108933	3.7498422898352146e-05	3.206294422852807e-05	2.6205540052615106e-05	2.183979086112231e-05	0.0011455598287284374	1.2906533811474219e-05	8.928660827223212e-05	3.2596330129308626e-05	0.00015706221165601164	5.492203854373656e-05	0.0003272681497037411
TAGLN	8.563592928112485e-06	3.2995283163472777e-06	4.527042619884014e-06	0.0007683897274546325	5.509166385309072e-06	0.004545697942376137	6.7081614361086395e-06	4.6277787077997345e-06	7.577385076729115e-06	9.439450514037162e-05	1.131052977143554e-05	3.587226728996029e-06	9.72276848187903e-06	3.3794572118495125e-06	8.622073437436484e-06	0.00023113415227271616	0.0016310034552589059	6.291506906563882e-06	2.0464742647163803e-06	4.685936801251955e-06	4.263893970346544e-06	0.00677071325480938	0.00012728638830594718	4.429053205967648e-06	2.174152177758515e-05	8.24320741230622e-05	2.395045339653734e-05	1.1279122418272891e-06
ABLIM3	2.1842292881046887e-06	1.4994208186180913e-07	0.00031822340679354966	8.712144335731864e-06	4.289584296657267e-07	7.145763902371982e-06	3.5026739624299807e-06	4.449616426427383e-07	4.4182447709317785e-06	2.1992536858306266e-05	0.0007208089809864759	2.0286679500713944e-05	9.78015464170312e-07	4.202750574222591e-07	7.572211302431242e-07	1.3872446288587525e-05	1.258387874258915e-05	4.863327558268793e-05	2.953253783744003e-07	1.7585006162335048e-07	2.0205484929647355e-07	8.11223071650602e-06	0.00014910282334312797	1.5304365206247894e-06	7.792408723616973e-06	1.2580399015860166e-05	0.0047820573672652245	8.350085067831969e-07
SEC14L1	0.0020497513469308615	0.00015455565880984068	0.00117773306556046	0.00020016415510326624	0.0013761842856183648	9.771459735929966e-05	0.00022609771986026317	0.000273681478574872	0.00035279826261103153	0.00040865890332497656	0.0005987905897200108	0.00010970620496664196	0.0001987177529372275	0.00016253218927886337	0.00035610469058156013	0.00021459313575178385	0.0001934657630044967	0.0004259743436705321	0.00014596521214116365	0.00015794002683833241	0.00025515310699120164	0.0001480826613260433	0.00015065456682350487	0.0006468676147051156	0.00011923263809876516	0.0011053247144445777	0.001022446434944868	0.00017618940910324454
DOCK4	3.9495462260674685e-05	3.5227594707976095e-07	0.0009545071516185999	0.0001582952681928873	1.166035326605197e-05	8.905196409614291e-06	8.447807340417057e-05	1.7083446437027305e-05	2.0267525542294607e-06	2.894898716476746e-05	0.0007329129730351269	8.191537926904857e-05	2.882592752939672e-06	2.5854319574136753e-06	3.344003744132351e-06	1.6844460333231837e-05	1.0784792721096892e-05	0.00098777050152421	1.1634796237558476e-06	1.278076979360776e-06	2.6667225938581396e-06	0.00014121657295618206	8.194040128728375e-05	1.327689176378044e-07	2.6405057724332437e-05	9.492468961980194e-06	0.00011048022861359641	1.4226410485207452e-06
ATP6V0C	0.0004550235462374985	0.0006262377719394863	0.00012954475823789835	0.0002654731797520071	0.000856665603350848	0.00029343971982598305	0.0006855987594462931	0.0008822200470604002	0.0008447830332443118	0.0005757143371738493	0.00023665772459935397	0.0008751324494369328	0.00038802268682047725	0.00029034598264843225	0.0009257355704903603	0.0003236642514821142	0.00033406232250854373	0.0017014549812301993	0.0006345337606035173	0.0008002721588127315	0.0005203618202358484	0.0005845205741934478	0.0006141540943644941	0.0007567005231976509	0.000728803570382297	0.0005509290494956076	0.0003696276689879596	0.0007640054682269692
TRAPPC1	0.00024244020460173488	0.0008950447081588209	0.00026865172549150884	0.00036903712316416204	0.0005027109291404486	0.0007464571390300989	0.0006829930935055017	0.0007778865401633084	0.0009416231769137084	0.0004901128704659641	0.00038182130083441734	0.0005929798353463411	0.0006734909838996828	0.0007659774855710566	0.0007976530469022691	0.00044925318798050284	0.00032901056692935526	0.0004573968762997538	0.0007476943428628147	0.0014279597671702504	0.0007439020555466413	0.0008436827920377254	0.000259488879237324	0.0010890100384131074	0.000847423158120364	0.000528787961229682	0.00048486434388905764	0.0004779307637363672
FRMD4B	7.904520316515118e-06	0.00014798552729189396	0.0007873299182392657	1.2569934369821567e-05	8.32587102195248e-06	3.6718112824019045e-05	0.00047839200124144554	0.0004384985368233174	9.245926048606634e-05	2.4097114874166436e-05	0.0004595527716446668	9.673931344877928e-05	0.0003867436316795647	8.441563113592565e-05	1.5246844668581616e-05	2.375702388235368e-05	5.18989545525983e-05	0.0008413471514359117	9.267248242394999e-05	0.00015110579261090606	1.031754777613969e-06	0.0002329355920664966	7.803374319337308e-05	0.0004897649050690234	3.8843081711092964e-05	1.5586863810312934e-05	6.228153506526724e-05	0.00018002389697358012
TSPAN7	1.702430154182366e-06	1.7073155333946488e-07	0.00043959272443316877	2.2805588741903193e-05	6.317645784292836e-07	1.421163233317202e-05	7.523965905420482e-06	2.0534473605948733e-06	1.0166247648157878e-06	2.3327384042204358e-05	0.003045865800231695	2.360561524028526e-07	7.037617706373567e-07	3.1944898637448205e-07	9.886340421871864e-07	2.222208604507614e-05	6.550177204189822e-06	3.8549765122297686e-06	2.6730660351859115e-07	1.2762842516167439e-07	3.8148030512275e-07	4.002396599389613e-05	7.259558969963109e-06	1.9118161276310275e-07	2.8279923753871117e-06	2.3634454919374548e-05	0.0006222311058081686	0.00010476665920577943
BLK	1.1974345397902653e-05	5.783188044006238e-06	6.538331120964358e-08	3.4916713076427186e-08	4.768413054989651e-05	5.007965683034854e-06	4.1608447531871207e-07	0.00016564536781515926	2.037933336396236e-05	5.224856795393862e-05	6.269181085372111e-07	9.291703406688612e-09	4.180242285656277e-06	2.357145149289863e-06	1.1156889740959741e-06	1.7840457076090388e-05	1.0585797838302824e-07	5.076844900031574e-08	2.2391570382751524e-05	4.946255103277508e-06	0.0027683544903993607	5.675503302882134e-07	1.5597677816003852e-07	9.137651431956328e-06	4.274878619980882e-07	1.6618914742139168e-05	1.6783988030510955e-06	1.1576381098166166e-07
RFX5	0.00022740941494703293	0.00031385442707687616	0.00015682476805523038	6.757966912118718e-05	0.00014138518599793315	0.00019952969159930944	0.0003511748509481549	0.0004493751039262861	0.00017642651800997555	0.0001522554666735232	0.00026587143656797707	0.00032871932489797473	0.00017306680092588067	0.0003179314953740686	4.262680886313319e-05	8.100654667941853e-05	6.861302244942635e-05	0.0001705534668872133	0.00021611344709526747	0.00039711646968498826	0.0006713593029417098	0.00013123535609338433	7.114643085515127e-05	0.0008490273612551391	0.00015878230624366552	8.671104296809062e-05	8.428897126577795e-05	0.00024121638853102922
HLA-B	0.0008420851081609726	0.0019809354562312365	0.0006631984142586589	0.0003140135668218136	0.0011909384047612548	0.0005321383941918612	0.0008209936786442995	0.0007771144155412912	0.001325235702097416	0.0009182878420688212	0.0006373467622324824	0.00011037061631213874	0.0015129883540794253	0.00044750250526703894	0.001025218516588211	0.000838186067994684	0.0005500431288965046	0.0007205093861557543	0.001020436524413526	0.0017663773614913225	0.0008430504822172225	0.000890580762643367	0.00013426653458736837	0.0017984970472753048	9.014429087983444e-05	0.0009229001589119434	0.0011822929373010993	0.0004139839147683233
FKBP1C	5.287080057314597e-05	0.00012553636042866856	0.0003930491511709988	5.090764898341149e-05	6.799271068302915e-05	0.0003209915885236114	0.00013851901167072356	0.00018415952217765152	0.00010928873234661296	0.00014851037121843547	0.000857428414747119	0.00012061574670951813	7.419574831146747e-05	0.00020749069517478347	2.8956983442185447e-05	0.000507863936945796	8.562290895497426e-05	0.00012375169899314642	9.356769442092627e-05	0.0002976425748784095	8.033039921429008e-05	0.00020911041065119207	9.360447438666597e-05	0.0004620604158844799	0.0004761658201459795	4.8089375923154876e-05	0.0004231718776281923	8.460938261123374e-05
FAM127A	9.537497680867091e-05	0.0003194404416717589	0.0004128176369704306	0.0011081512784585357	0.00012260246148798615	0.0007201386615633965	0.0002100015990436077	0.00010489295527804643	0.00024534654221497476	0.00013249379117041826	0.00047666626051068306	0.0003045479825232178	0.0003414322854951024	0.00011255330173298717	0.0003297944786027074	0.00013613118790090084	0.0007483321824111044	0.00024078467686194927	0.00016938470071181655	0.0002655795542523265	0.0001013249420793727	0.0006292235339060426	0.0009252876625396311	0.00024793081684038043	0.00038517170469276607	0.00010954648314509541	0.0006586745730601251	0.00021279288921505213
FTH1	0.00012024450552416965	0.00011684316268656403	3.9080950955394655e-05	0.0004785826604347676	0.00017425896658096462	0.0007621711702086031	0.0006320918328128755	0.000310473027639091	0.00023816913017071784	0.0001336090062977746	0.00010403214400867	0.0010884699877351522	0.00021297890634741634	0.00018949774676002562	0.00020352017600089312	0.0002598395221866667	0.00020074313215445727	0.0019019447499886155	0.0003112542035523802	0.0002447942679282278	0.0002995415998157114	0.00019499963673297316	0.0004060206119902432	0.00024279457284137607	0.0013894023140892386	0.00015145432553254068	0.0002586010086815804	0.001134835765697062
