Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12
CDC45	2.946216227428522e-06	3.257658534039365e-07	9.953341759683099e-06	0.0011706567602232099	3.9086052083803224e-07	1.9142551536788233e-05	2.3067625534167746e-06	2.513147364879842e-06	7.020430530246813e-07	2.384523156706564e-07	2.9678324153792346e-07	8.766355108491553e-08
ENPP3	1.2091260941815563e-05	1.4827779750703485e-06	9.522003529127687e-05	6.133154784038197e-07	8.116811045510985e-07	6.682351340714376e-06	4.5508943458116846e-07	9.371394753543427e-07	3.073882544413209e-05	2.8811948027396284e-07	4.607376467902213e-06	3.292317705927417e-05
CPXM2	3.384872115930193e-07	0.0005703070783056319	1.6065176168922335e-05	1.4441790199271054e-06	2.469104629199137e-06	0.0002937575336545706	6.2603548940387554e-06	1.6704337895134813e-06	0.0007348625222221017	6.097106506786076e-06	2.7618432341114385e-07	1.6342987692041788e-06
TLR1	2.7003223294741474e-05	5.681175480276579e-06	5.601060820481507e-06	3.6997626011725515e-05	0.0005336424801498652	1.0293534614902455e-05	0.00012099689047317952	0.0007113225874491036	1.67574380611768e-05	4.2390686871840444e-07	5.019353557145223e-05	9.387336467625573e-05
PLEC	0.00042005020077340305	0.0010653233621269464	0.0002688095555640757	0.00024658103939145803	0.00015497859567403793	0.0011202971218153834	8.933557546697557e-05	0.00043268760782666504	0.00031925769872032106	0.00029780136537738144	0.0005096974200569093	0.0002998186682816595
EGFL6	4.159956915827934e-06	9.007524204207584e-05	1.1375700381677234e-07	2.2858362171973567e-06	8.562535072087485e-07	2.160750455004745e-06	4.724639893538551e-06	1.4870655604681815e-06	1.2241729336892604e-06	0.0010064165107905865	6.799900234000233e-07	1.098630946216872e-06
FASLG	0.00032397350878454745	2.684533626506891e-07	2.0994227156734269e-07	0.0001432089920854196	6.040281732566655e-07	3.2073575084723416e-07	3.1974627745512407e-06	1.5190296664968628e-07	5.26669907685573e-07	2.639383751557034e-07	0.0006826460012234747	4.897569851891603e-06
OXCT1	0.00034077788586728275	0.0001240115670952946	4.621718835551292e-05	0.00033321004593744874	0.00018758162332233042	6.931905954843387e-05	9.612008580006659e-05	1.4925943105481565e-05	7.830107642803341e-05	0.00010440116602694616	0.00029129424365237355	0.00029307781369425356
RPL14	0.0006778417737223208	0.0006489810766652226	0.0021433918736875057	0.0007985846023075283	0.0019894205033779144	0.00018666297546587884	0.0006359245162457228	0.0004252716025803238	0.0008364756940864027	0.0007978355279192328	0.0014030929887667298	0.0034586056135594845
TNFRSF13B	0.00023144565057009459	1.3048619962319208e-07	1.9482442326079763e-08	4.762726803164696e-06	0.001360022695735097	4.213132172026235e-07	0.0002696634619496763	7.611563887621742e-06	5.757700591857429e-07	4.588293336382776e-07	2.512972514523426e-07	1.0859034773602616e-06
RHOB	0.00010647949966369197	0.00013493472943082452	0.0016088298289105296	5.1655042625498027e-05	8.749305561650544e-05	0.0005341290379874408	0.00030895546660758555	0.0002641229366417974	0.0004463962686713785	0.00043384681339375675	4.540601003100164e-05	3.868352359859273e-05
PCAT19	1.0214508847639081e-06	1.3180870439555292e-07	1.206703655043384e-05	1.4175933529259055e-06	1.5372290818049805e-06	0.0008472501649521291	3.557348009053385e-06	1.1557554557839467e-07	0.0015083090402185917	2.778064754238585e-06	2.786976835977839e-07	1.0451843763803481e-06
NDUFB2	0.0007043145014904439	0.0005023048724979162	0.0016376865096390247	0.0008965228917077184	0.0004438403411768377	0.0004138646472711116	0.000602762505877763	0.0008410093141719699	0.00058893853565678	0.0005930079496465623	0.0006033716490492225	0.0005327357212081552
DENND5B	9.616527677280828e-06	0.0002053903299383819	3.5486802516970783e-05	9.173302828457963e-07	0.0007602893747389317	0.00015300916857086122	0.001267068786546588	2.2691781850880943e-05	0.00011543651635292917	8.54695972520858e-05	1.8452396943757776e-07	2.2287413230515085e-06
CIITA	0.00014500122051686049	8.391542678509722e-07	4.72153033115319e-06	4.7482641093665734e-05	0.0012065040646120906	0.0001098663778975606	8.615877050033305e-06	0.00047990912571549416	7.453950092894956e-05	1.3916325087848236e-06	2.4503986423951574e-05	4.705493211076828e-06
CXCL14	3.286505432242848e-07	0.0008472227491438389	0.0012169196270406246	4.014891146653099e-06	6.311128345259931e-06	9.57775137067074e-06	1.3959933312435169e-05	1.5822645309526706e-06	3.655542604974471e-05	8.170457294909284e-05	4.676608682530059e-07	6.924076387804234e-06
ANLN	2.1861335142148164e-07	1.277399519494793e-06	1.387149404763477e-05	0.00227176072075963	1.7442037858472759e-07	1.961939051398076e-05	7.459597668457718e-07	3.6752671803697012e-06	2.0012890900034108e-07	3.628911144915037e-06	1.0274324324655026e-07	7.397552082011316e-08
STIL	3.5128873605572153e-06	1.597812479303684e-05	5.8743138652062044e-05	0.0016352989478036761	2.4032815417740494e-05	0.00012296209752094	2.1094259864185005e-05	3.227973866160028e-05	5.4269403335638344e-06	1.6385103663196787e-05	6.93902507009625e-07	2.523112698327168e-06
MYL12A	0.0009699324727989733	0.00041974513442255557	0.00020948471501469612	0.0008992648217827082	0.0007122120587155223	0.0003350762417539954	0.00011016102507710457	0.0005002893158234656	0.000965081388130784	0.0005316740716807544	0.001632940722629428	0.001024694531224668
MARVELD1	9.918051091517555e-07	0.001324951183050871	3.481220483081415e-05	1.4551355889125261e-05	3.047991867788369e-06	8.423830877291039e-05	3.189440758433193e-05	0.00011164719762746245	7.701305003138259e-05	0.0002959617122542113	3.8549279679500614e-07	4.2799651964742225e-06
FHL5	2.2963935464304086e-07	1.2735773680105922e-07	1.4312151463968803e-08	2.2175476033226005e-07	8.383605063499999e-07	2.4313337121384393e-07	1.4395842526937486e-06	1.4263972047956486e-07	2.822615101649717e-07	0.0008700956823304296	6.683609399260604e-08	1.0716058085336044e-07
KRT5	3.826669399131788e-06	1.6348473081961856e-06	0.00013785279588773847	2.0476948066061595e-06	4.251190694049001e-05	1.980550769076217e-05	2.310770832991693e-05	3.462182803559699e-06	1.5886280380073003e-06	0.0002063353604171425	1.819548629100609e-06	7.668943908356596e-06
AKAP13	0.00086745317094028	0.0005180479492992163	0.00021074406686238945	0.0003347785386722535	0.0005316679598763585	0.0006635503959842026	0.00019405961211305112	0.0004304827016312629	0.00018468299822416157	0.00028929070685990155	0.0007925219833850861	0.0004906082176603377
ITGAV	6.483334436779842e-05	0.0009831094648689032	0.0001997451181523502	5.694774154108018e-05	4.3175750761292875e-05	0.0005027231527492404	3.1838637369219214e-05	0.00029027718119323254	0.0001530409062979743	0.0006027536001056433	5.92951437283773e-05	4.4926098780706525e-05
IGSF6	1.0122835192305502e-06	1.4114881423665793e-06	1.146988708455865e-07	2.3182005861599464e-06	5.387419719227182e-07	3.4359918572590686e-06	6.144934104668209e-06	0.0014921055408194661	1.1500783330120612e-06	3.550102007920941e-07	3.849688994250755e-07	2.4763510282355128e-06
GFOD1	0.0003630238934420049	1.3562954336521216e-05	5.2821698773186654e-05	7.705057942075655e-05	9.623178630135953e-05	0.0005102328141219914	1.9437691662460566e-05	2.9607737815240398e-05	0.000715050264261663	2.294617115694564e-05	0.0003252082096878439	2.1647074390784837e-05
AC079767.4	1.1393066415621433e-05	1.9072200529990369e-07	3.666904291321771e-08	2.494756188298197e-07	0.0016943936934694648	2.2949613764922105e-07	1.5860241546761245e-06	0.0001318508293479681	4.551335734959139e-07	1.244387988208473e-07	1.1354932638596438e-07	3.900256331235141e-07
FAM171A1	2.9788604933855822e-06	0.00012308363511692733	1.5135248759179376e-05	1.296337904932443e-05	1.679861088632606e-05	0.0011373795568943024	9.35482676140964e-05	1.4463624893323868e-06	0.000838200852740556	7.96433087089099e-05	3.5802266211248934e-05	0.0001219018449774012
C11orf96	2.37114619494605e-07	0.00018977376748807728	7.111645317081638e-08	4.3266223315185925e-07	1.923177933349507e-06	0.00024954925174824893	2.0850086457357975e-06	1.2486054856708506e-06	0.0001340273447567597	0.0011304077925160527	2.175658693204241e-07	6.357606707751984e-07
KCNA3	7.577567885164171e-05	3.337988800922176e-06	1.9367433878869633e-07	0.00010584975098026916	9.233099990524352e-05	7.015516985120485e-06	0.0007053964072838426	2.828948254318675e-06	1.0060165550385136e-05	1.5715661447757157e-06	0.0006476243725046515	0.0004168467712588608
ROCK2	8.979132690001279e-05	0.0004425417573656887	9.872712689684704e-05	0.0001268187479581684	7.953468593768775e-05	0.0007537779165431857	9.731363388709724e-05	0.0001445404050173238	0.00020960600522812456	0.0005909064784646034	0.0001400945329805836	6.681415106868371e-05
OLFML1	1.0943267625407316e-06	0.0006696972413919866	1.1538185162862646e-07	4.6062785941103357e-07	9.919148396875244e-06	1.7618203855818138e-06	4.245289346727077e-06	1.2236778275109828e-06	7.411529622913804e-06	0.0006707274587824941	1.8758980502298073e-07	5.2530384664351e-07
FCRL5	2.0870109437964857e-05	5.198413077778241e-07	3.465024889237611e-08	1.3502007050192333e-06	0.0008348037954419851	8.191549909497553e-07	0.002910854062065482	7.3368360062886495e-06	3.209613623766927e-07	2.750740293322451e-07	1.855062095046378e-07	7.687779088882962e-07
SLIRP	0.00045038931421004236	0.00040144153172150254	0.0012988754315301776	0.000609498645644635	0.0001997931976802647	0.0003113986167591065	0.00042962824227288365	0.0004066366236656904	0.0005139561835676432	0.0005163014866411686	0.00029420576174743474	0.00027872598730027676
ATP5G3	0.0008961411076597869	0.0004884955123998225	0.0010650533949956298	0.0011921653058379889	0.0005040604155510664	0.0002705116930883378	0.0009578152094036341	0.0007488451665267348	0.0004518807982094586	0.0007212256314232945	0.0007039672345854342	0.0006020384607836604
MAPRE1	0.0004471023567020893	0.0001758482540026307	0.000292111246380955	0.0004721721343230456	0.00027765589766204357	0.0002018506929744035	0.0001893070002552122	0.00043912240653298795	0.00026985109434463084	0.00023707748914603144	0.0004593408666551113	0.000344981555826962
SLFN5	0.0005784154636785388	0.00021373885101638734	6.0788919654442e-05	0.0003734525525942445	3.696713247336447e-05	0.0004502068040892482	7.595936040161178e-05	0.0001185461223940365	0.00029990606708452106	0.00011561044811969623	0.0009974893182516098	0.00040495587745681405
DGKA	0.0005224333726800978	8.083991997409612e-05	3.403444861760363e-05	0.00016077756299637258	0.0002479117829352617	0.00010063848458230495	6.607577233808115e-05	4.3020274461014196e-05	5.452926779980771e-05	4.1474839235888794e-05	0.0004967711865901947	0.001174396718852222
CCL4L2	0.0003792243078351021	1.996464789044694e-07	7.521850875491509e-08	3.423442103667185e-05	3.34771073084994e-07	2.6686652176977077e-07	9.54026745603187e-07	0.00016718775441404432	3.855310808376089e-07	1.56604770040758e-07	0.0003062228497583419	1.2035822692268994e-05
PTPRK	3.2534324418520555e-05	0.00034101586788892746	0.00010509519051993266	1.2487751519074664e-05	0.00026608729967847466	0.0010292765218764544	1.424308356945403e-05	7.088123766152421e-06	0.0003087185323238373	0.0006835780804976821	1.6955274986685254e-05	9.528610462439246e-06
FRZB	4.034831135868444e-07	0.0007259998237714171	2.646880830070586e-06	1.1881769523824914e-06	3.3450285172875738e-06	2.660961399669759e-06	2.4580949684605002e-05	1.9069429981755093e-06	1.0659013241820503e-05	0.0013251494383439422	6.011931645844015e-07	1.0923807849394507e-06
CACNA1C	3.7496928939617646e-07	0.0003629630955401808	4.366238044894999e-06	3.950549398723524e-06	9.548474508846994e-07	0.00040449664811603725	5.281317953631515e-06	7.111827926564729e-07	2.740972013270948e-05	0.0005555411917157471	5.186245175536897e-07	2.6733360414255003e-07
NME2	0.0002875367645174265	0.0006379674305208027	0.000821330992039293	0.0004713760281447321	0.0005772586446255445	0.00021017053222749382	0.0009325055871158838	0.0006451662629842758	0.0007487854454666376	0.0005609849467873573	0.00032658822601661086	0.0004609058378264308
RHOD	4.0301729313796386e-05	0.0002748338447418064	0.0004320373118389398	1.344512747891713e-05	1.2656514627451543e-05	2.505129850760568e-05	4.3043419282184914e-05	2.010875277846935e-06	7.841298793209717e-05	1.8659926354303025e-05	9.153451173915528e-06	9.341461918666027e-06
ITGA9	2.394979128439445e-05	1.844372854975518e-05	1.4625990843342151e-05	7.265040039783344e-06	7.506778842980566e-07	0.00145735964179039	5.541289283428341e-06	0.00018529730732552707	0.00036316586192697287	2.6078161681653e-05	1.7850835831723089e-07	1.8717561545145145e-07
TPD52L1	7.929696039354894e-06	3.73372427020513e-06	0.00028964856755919755	6.592404588445788e-06	2.5180215743603185e-06	0.0001860332122305408	4.788657406606944e-06	4.296004135539988e-06	0.0004761459422297776	2.9308779630810022e-05	3.3991084364970447e-06	3.9287269828491844e-06
CCNB1	4.591100605466636e-06	1.6259589756373316e-05	0.00011421767703723162	0.0017778375186026096	2.9186412575654685e-05	3.1079365726327524e-05	8.976175195130054e-06	1.4848445061943494e-05	2.093673901981674e-05	2.3570057237520814e-05	2.7187209070689278e-06	5.577549018198624e-06
TEAD2	1.8209107111033518e-06	0.00023997144307941198	0.00026680261362344027	9.260531442123465e-06	3.6745896068168804e-05	0.00039799456135369837	1.7960068362299353e-05	5.935657554800855e-06	0.0007720180437900126	0.0005976620595902205	6.788391715417674e-07	3.267683496233076e-06
EPAS1	3.363942232681438e-05	0.00016321749717462808	1.1863736290251836e-05	1.5542584151262417e-05	2.702468464121921e-06	0.0015208052936941385	1.5725372577435337e-05	5.3105475672055036e-05	0.0014911657199263573	0.0011865494307130575	5.3402368394017685e-06	1.6184714695555158e-05
ICA1	0.000632376701105386	6.719855264236685e-06	0.0009623215883038938	7.682685827603564e-05	2.1486282548721647e-06	0.000741931376978755	6.616591235797387e-06	9.138302266364917e-05	0.0004684494633693248	2.4273182134493254e-05	6.7305472839507274e-06	6.304426642600447e-05
BLVRA	0.00030505823087878525	0.00019155284098815173	0.0006504619959741831	0.00027519880677573383	5.6691995268920437e-05	6.210299034137279e-05	0.0001677913824096322	0.0008852233877405524	0.00017185586330015212	0.00018291328160557896	0.00020845799008384347	0.0001397015730617568
TMEM150C	9.310971336162766e-07	8.415241609327495e-05	0.0010319733992218971	5.266255698188615e-07	9.315599527326412e-06	0.0005732025019824505	7.151716545195086e-06	8.995940333988983e-06	0.00029339376487769186	0.00010708063200581819	1.2793394716936746e-06	7.611575256305514e-06
FUOM	0.0004307198978494853	0.00015246258408296853	3.3115244150394574e-05	0.00021373525669332594	0.0003869035863317549	3.3625070500420406e-05	0.0004958552890457213	0.000654185249004513	3.619015478761867e-05	6.581298657692969e-05	0.0002586138143669814	0.0002048002352239564
FAIM	7.990869198692963e-05	0.0001576712093083188	0.0002433111658319831	0.0001345552154816687	0.00015584781067445874	9.757073712535203e-05	0.0002950145862996578	7.8993609349709e-05	0.00020451482851058245	0.000421921256929636	0.00021226266107987612	9.863256855169311e-05
HRH1	3.1997473115552566e-07	0.00022004380298312753	4.2529013626335654e-06	4.46616127192101e-07	5.240713562670862e-06	0.00044573459308594465	4.744780653709313e-06	0.00015890963550191373	0.0006506916834041476	1.7375054085277952e-05	2.1352700230181654e-07	3.5158516311639687e-06
MS4A3	4.8283730791354174e-08	2.926458364527207e-08	4.766545380618936e-09	6.269632280009318e-08	8.056229461317344e-08	6.246912676033389e-08	2.0642475817567174e-07	3.517650526418947e-08	9.410654655539474e-08	6.798435236987643e-08	2.145005240095088e-08	2.9100089449229927e-08
NUDT21	0.0007262005819939077	0.0001801800972316414	0.0002599131839815527	0.0007792412070557475	0.0002907541347667575	0.00022311933571472764	0.0002508879406377673	0.0002114385279128328	0.0002506107557564974	0.00024498370476067066	0.0005206200876273215	0.00037684576818719506
VAT1	7.792934047756717e-05	0.0007790135568939149	0.00039448015741072595	3.942747207474895e-05	0.00017671113891992718	0.00046572202700190246	0.00012125817738706246	0.0005696010193787515	0.0012160665355622768	0.00021740474039688706	8.07009928394109e-05	0.000229047320317477
LILRB1	4.93285688207834e-06	1.973340459926476e-07	4.9512504318727224e-08	3.5795078474620823e-06	0.00044880920904688537	3.582773933885619e-05	0.00025016305153258145	0.0011689347447827458	1.8976704723172588e-06	4.853527570958249e-07	4.097555938642472e-05	4.84295014757663e-06
FYB	0.0007690495112910867	1.5660261851735413e-06	1.3503145055437926e-06	0.0003683044924400747	7.994309271452948e-06	5.1796437219309155e-06	8.171776244125795e-06	0.0006245811237022281	4.614446879713796e-06	2.9158572942833416e-06	0.0012091007083654404	0.0009975094581022859
S100A11	0.00042150894296355546	0.0006522788316942751	0.0005156972911208868	0.0004147688450757414	8.261253969976678e-05	0.00026249108486808836	0.00013640595716424286	0.0016262029530480504	0.00040765322046354413	0.0004049607669003308	0.0003774727520067245	0.0003889278741553426
