Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13	Topic14	Topic15	Topic16	Topic17	Topic18	Topic19	Topic20	Topic21	Topic22	Topic23	Topic24
BMPR1A	0.00020069649326615036	0.00021210042177699506	0.00030465234885923564	0.0001055701868608594	0.0004212257044855505	4.1299874283140525e-05	5.517664976650849e-05	0.0001426880044164136	0.0006058799335733056	0.00045372877502813935	0.0001590477768331766	7.360588642768562e-05	0.0005855759955011308	0.00012349493044894189	0.0001939354551723227	0.0004327751521486789	3.479664519545622e-05	5.2173782023601234e-05	0.0005218202713876963	8.114326192298904e-05	0.0004256654065102339	3.15721845254302e-05	3.8493922716043016e-07	6.15753378951922e-05
BMPR2	0.0004697374242823571	4.048690607305616e-05	0.0001772414252627641	9.47188600548543e-05	0.0003915258857887238	3.333503264002502e-05	6.886318442411721e-05	0.00011806579277617857	0.00047067797277122736	0.0006295612547546625	0.0001479447091696784	0.0002538698900025338	5.620978481601924e-05	0.00031428670627065003	0.00013015326112508774	0.00020946265431120992	8.196703129215166e-05	0.00010240859410259873	0.0008395459153689444	3.330464460304938e-05	0.0007971772574819624	0.00015905096370261163	0.0015107209328562021	0.00010886284144362435
BNC2	9.790538513243519e-08	2.949904683191562e-06	8.921372796066862e-07	5.390822934714379e-07	1.02017838798929e-05	1.9374691362372687e-07	2.8803212899219943e-06	0.0004950006841681898	0.0010243516881018877	0.0012499724980443716	5.867021172889508e-05	0.001222077989950776	0.0003389210032764822	3.8774828681198414e-06	5.72014528188447e-07	6.963469058973715e-05	6.026338610354287e-07	9.934196896210779e-07	0.0003840291465166956	2.1442554043460405e-06	0.0004964802647009492	8.925317524699494e-05	5.837840944877826e-05	3.41022496286314e-05
BNIP3	0.00048470881301909685	0.0001704818569123745	6.813717482145876e-05	8.52049925015308e-05	9.790846524992958e-05	0.0021646423265337944	0.0004342233878560364	3.824317900580354e-05	8.035689825192094e-05	0.0001268525666091591	0.002143105724826455	3.957331500714645e-05	4.582783731166273e-06	0.00012840898125432432	0.000195493979845196	9.6539304649923e-05	3.841550278593786e-05	4.59882830909919e-05	7.190711767179891e-05	0.00041341857286170125	2.020087413256988e-05	0.00021537291468121111	7.083431410137564e-05	0.00014435133198276162
BNIP3L	0.0014111649943515658	0.00018681729852687567	0.0004282193840481341	0.0004985044943168759	0.0003179406630806625	0.0007845151121728122	0.0006907145725563169	0.0003048249345738441	0.0004717022820841521	0.00047106033889576793	0.0016877430025488138	0.00019353508832864463	0.0007062257500365376	0.0004227308090776205	0.0004220837145112455	0.0003169312549289316	0.00028295826632529497	0.00014251898392103612	0.00023171889188233763	0.00014809025742579252	0.00024034656235016882	0.0008633314864709973	0.00021887497860006988	0.0005241991602815688
BOC	1.2153073839726858e-05	7.752177225484047e-06	5.8885638281935826e-05	1.790068040463666e-06	5.170744316274067e-06	2.7156967917107977e-05	1.393046545672405e-06	0.00013595369819086045	0.0026201133150607347	0.0002498638641554862	0.0007607498555444181	7.810738316038623e-05	2.2688170702167554e-06	3.5104953894915525e-06	4.737008225674799e-07	8.770349813858047e-05	2.4479864805471152e-05	1.2815684158340446e-06	0.0006230704602785408	5.537241668207571e-05	5.058506940258667e-05	9.5926588983275e-07	0.00010999183723470196	1.3377846698858775e-05
BRCA1	0.00023121897538658231	3.291980419817264e-06	1.4682604160043411e-05	0.0005157623090781271	0.00024382986885029823	2.2933018044568598e-05	1.4545038538926747e-05	3.6889000512019265e-06	0.00020872405730187893	5.446444629342295e-05	4.632405034499243e-05	1.2866394172306173e-05	5.8675973377830815e-06	1.1283019375696313e-05	1.4559121154888999e-05	1.7732418200466782e-05	8.442396210739389e-05	4.748355058836751e-05	3.642544834292494e-05	0.0015483449678868055	2.7959873477811925e-05	7.13901172275655e-05	0.00010730695066740736	1.1567889487196226e-05
BRCA2	5.40703913429752e-05	4.3443167669465765e-05	6.565994681295706e-06	0.0005875648348592222	6.683404353680089e-05	1.3103911442158278e-05	1.878460534499027e-05	2.3308468826144235e-06	6.786091398680583e-05	8.470325701637194e-05	4.869630174653139e-06	2.6843585146707483e-05	4.783684926223941e-05	3.616491812863387e-05	4.2124807805521414e-05	8.230452658608556e-05	0.00016123380919452757	0.00039893665234558284	9.060215961653739e-05	0.001130279153585434	4.777073263539933e-05	8.927850285544991e-05	1.8395594452158548e-05	0.00019308361515868455
BRE	0.00019601733947638422	3.4496373700676486e-05	0.00010680945706553757	0.000362154736649245	0.0006932913092896342	0.00021396133524831384	0.00013600433885585517	8.650223753647879e-05	0.00024433404905721545	0.00013296293036546558	0.00018134459969587624	0.00010626763105392456	0.0004807718505617231	0.00027594732819125056	0.0003022367018274963	3.844897946692072e-05	0.00016364065231755376	5.829138171975501e-05	0.00012671074364334345	7.791029929649085e-05	0.00022487819660454988	0.00018442967848386616	0.00020410439174156636	0.00013382335600908846
BRI3	0.00015631297719664872	5.091271668788977e-05	0.00012327470176387578	0.00015690314467065036	0.00025997712509706616	0.00035224290331825614	0.00016067837714217603	0.00013730901991948485	0.00024046651378739625	0.000884065986610949	0.0005396719207055867	0.00018417954561300576	0.00010817671864060685	0.0001930768194142729	0.00016045186202973127	0.00019252297352068126	6.18995472905226e-05	0.00017124490113928914	0.00015330214228015393	9.98458854155615e-05	0.000829208642244339	0.0011292030103504658	0.00038176614907570183	7.158971129683778e-05
BST2	0.0005540369893424213	0.0005713689024560153	0.0008352076984010637	0.001856714254245162	0.00020667980425059795	0.0005731093697249889	0.0001613293425180018	0.0006061230669729412	0.00014664493210148066	0.0003667644632514566	0.00034577978658489883	0.0010742386803030968	0.0007135003106668591	0.0010752975940704346	0.0006421867874450982	0.000598723185248673	0.00030754710314795375	0.0008286123629659414	0.0003781219420488924	0.0003840977733489126	0.00016108667477965355	0.0006701700040139258	0.0009244402754120529	0.00035826931707561016
BTG2	0.001173312426544726	0.0013856044970452785	0.0001337349385721609	0.0001294074609177187	0.0012963302433490753	9.030450746649876e-05	0.001244061510078609	0.0003028729697689414	5.985693496768363e-05	4.070538125233725e-06	3.969254612457007e-05	9.79587493930012e-05	0.0005287129897624254	0.0004139210795983672	0.0006464864709414542	0.00034753166255541146	0.0008430706802755594	0.0023918573278933764	1.7114560250774957e-05	8.346738468389958e-06	1.4620027286582626e-05	0.0002175761037506163	8.666406938573346e-05	0.002028144896030426
BTG3	1.2452026567189023e-05	0.00032519514206796885	0.00020983550348319113	0.0009364644065499306	0.00011130909115308896	0.00016464313375763595	5.3770920203533024e-05	0.00013228048919700086	0.00014791268040426075	0.00016319162386935204	0.000545778835657984	0.00010821584874065593	0.00020074330677744	0.0008860505768097937	0.0005100708804093301	9.028254135046154e-05	0.00010767320782179013	0.00019319307466503233	8.819549839245155e-05	0.0003401559079065919	5.171358134248294e-05	0.00015259870269801468	0.0001021754796965979	0.00020886123820673674
BTK	4.964805384588544e-07	9.151163976639509e-05	5.675099146174034e-07	1.1023981869584532e-06	3.870028137953341e-07	2.047214167077982e-07	6.140854793557082e-07	1.8796465610648738e-06	2.0918413667914137e-07	8.786297200913395e-08	4.6888280280654726e-07	1.6660289475112222e-05	0.002984774298965931	1.4142386135063134e-05	7.224024329843814e-07	4.401357364258729e-05	0.002152494853362441	0.0008419843506999314	9.443826343158435e-07	1.3200997273088433e-06	5.890295824428904e-07	0.000578412611503154	1.725453699918944e-07	0.0002993404632434249
BTLA	6.094326465699851e-08	2.1732286768383346e-05	2.5336458975289133e-07	0.00034714251523837447	0.0004068723355885595	2.2530278442900453e-07	2.3004107788437977e-05	2.513267872927827e-06	5.439108008431504e-07	2.3474303816328757e-06	8.764625931689807e-07	1.67839079949772e-05	1.0002684120991034e-06	0.005511542782187462	0.00022340680880006403	1.4799474229221232e-05	0.0007972776074893773	0.00010805817146319896	4.061901108798338e-07	1.5682622915846878e-06	3.6554311009240337e-06	7.740563745528561e-08	2.3723342224002408e-07	2.7145590138388798e-05
BTN2A2	4.279718632460572e-05	6.924982881173491e-05	2.5412897230125964e-05	0.00021642686624545604	0.0006851385696791112	9.370030966238119e-06	1.4854577784717549e-05	6.083174594095908e-05	5.769165727542713e-05	7.744356116745621e-05	7.039662887109444e-05	9.458578279009089e-05	0.001103877671994269	0.0005427955184131861	0.00023267095093615353	0.00011397472553653643	0.0007254090160131454	0.0004532095917966217	7.911066495580599e-05	6.530676273541758e-06	0.0001633759238757193	0.0002047026646323502	0.00016083166701719165	0.0001804086787160486
BTN3A1	3.6717650800710544e-05	0.00020658274297602475	6.547949305968359e-05	0.00028158907662145793	0.0016288054175674915	1.2225434147694614e-05	0.00010042486974271014	0.00055047677597031	0.00013393047265708447	0.00015854577941354364	3.136009399895556e-05	0.00026992845232598484	0.00047698552953079343	0.00034375928225927055	0.0010547657730057836	0.00015437856200151145	0.0003016524133272469	0.00023150883498601615	0.0003118713211733848	8.759576303418726e-06	0.00014466482389252633	8.786603575572371e-05	0.00016329018399119377	7.846084918128327e-05
BTNL9	3.038442386582574e-08	1.6257133665931178e-06	8.223216809710721e-07	1.0181318430113606e-05	2.316207428521011e-06	5.442445427661369e-08	2.71915041594184e-07	3.5781845326710027e-06	9.718032742966898e-07	3.5405889775574906e-07	3.3653901709840284e-07	2.515255800972227e-05	2.531332938815467e-07	9.201787179335952e-06	2.656303479398048e-07	1.9877918020938523e-05	7.705515599809587e-05	4.503252512222389e-06	3.914831540896557e-05	2.3543313432128343e-07	1.1351204420861905e-06	8.854640896061028e-07	0.00087817816529423	2.6958701710100286e-05
BUB1	5.245059355729609e-07	2.4749986096139764e-06	2.1804305561090587e-07	0.00036799191730096936	2.8324081995378947e-06	2.14740748560871e-06	6.545828341586457e-07	1.6625405123704695e-06	4.5476056698134926e-07	5.494539436767809e-07	1.947009423020063e-06	9.604148544894997e-06	5.256075382931158e-06	3.8431597204180434e-05	2.5972332878154702e-05	1.2549484381452203e-05	5.220038019615458e-06	0.0001392919511999935	1.3275091532705119e-06	0.0024514023680239916	9.991676961362828e-07	7.122252100089099e-06	1.1520099718609345e-07	1.4164685126161203e-05
BUB1B	1.6542292087251553e-06	5.948255648036138e-07	9.737759398831258e-08	0.00023121079721022397	1.5421683485783433e-07	2.222680990371373e-07	3.1977066328181536e-08	7.856765478209127e-07	7.427650672298114e-08	3.7455450296874915e-08	2.843037805178028e-07	5.900349151488626e-06	1.0770044411856361e-07	6.377835006787791e-07	5.398898679231934e-07	6.1530599850811996e-06	9.433363601374367e-08	9.53318340179976e-06	1.9341726442689833e-07	0.0032398062758147717	1.535273952413263e-07	3.6416156490304274e-07	9.763488151293132e-07	7.363764325418742e-06
BUB3	0.0003995478618890047	0.00026150926714763045	0.00021986766660120338	0.0011717884335666895	0.0010636041406542063	0.0003690813318826258	0.00047108932631090283	0.0003831218637060374	0.0001598812232259661	0.00011700002505676821	0.00020017276983708143	0.0006179615156725049	0.0002072698116535321	0.0004101390077266842	0.0011527389287948608	0.00016108580166473985	0.000315893383231014	0.0002977655385620892	0.00011252449621679261	0.00112389016430825	0.0001860724441939965	0.00012483226601034403	0.00018541583267506212	0.00040807982441037893
C10orf10	9.965502249542624e-05	0.00017124469741247594	0.000833739701192826	5.685512860509334e-06	8.443296792393085e-06	5.0304723117733374e-05	1.175295801658649e-05	1.1024087143596262e-05	0.0006990769179537892	0.0001266608596779406	0.0003492085379548371	4.802071271114983e-05	5.647439706990554e-07	1.771030292729847e-05	1.511159439360199e-06	6.12274743616581e-05	1.4131175021248055e-06	1.96745568246115e-05	0.00010890843986999243	2.4111204766086303e-06	2.1930598450126126e-05	6.16309944234672e-06	0.0004729225765913725	4.965927291777916e-05
C10orf11	0.00017743778880685568	3.659159574453952e-06	0.00010143565305043012	1.0765988918137737e-06	7.882673571657506e-07	0.00020430871518328786	9.070313353731763e-06	0.00027724832762032747	0.00021198186732362956	6.391168426489457e-05	0.00017002481035888195	2.1552108592004515e-05	0.000795087602455169	2.90293178295542e-06	4.797167889591947e-07	2.6841320504900068e-05	4.241872829879867e-06	2.579009105829755e-06	0.00020025738922413439	4.3300526158418506e-05	0.00012152507406426594	0.0005551862413994968	0.0003848132910206914	1.0279935850121547e-05
C10orf128	2.2825959788974615e-08	1.0350799129810184e-05	3.553702845238149e-05	0.00010541151277720928	0.00030162971233949065	4.333387835231406e-07	4.872465433436446e-05	0.00023363639775197953	2.000989297812339e-06	1.3460147840760328e-07	1.5462085229955846e-06	3.3216176234418526e-05	0.00045327533734962344	1.0347095667384565e-05	0.00015915259427856654	2.1548450604313985e-05	0.0004477903130464256	4.097679629921913e-05	1.6750858776504174e-05	2.222799139417475e-06	7.084056505846092e-07	0.00028457827284000814	0.0006305695860646665	2.0381674403324723e-05
C10orf54	1.0224900961475214e-06	0.0010001835180446506	0.00025294339866377413	0.00026932437322102487	0.0005552505608648062	5.781236723123584e-06	0.0003186972171533853	0.000277434621239081	0.0001439316984033212	3.636105248006061e-05	4.557984721031971e-05	0.00012259121285751462	0.0002100067213177681	0.0011316980235278606	0.0009285349515266716	0.0003028988721780479	0.00012275112385395914	0.0006048943614587188	5.1088962209178135e-05	8.611295015725773e-06	3.182817090419121e-05	0.000979306292720139	0.0005407799035310745	0.000604434753768146
C11orf96	7.473575180938496e-08	9.893433343677316e-07	0.001504667685367167	5.938702543062391e-07	6.273198778217193e-07	2.291956491262681e-07	1.2833764913011692e-06	2.3190850697574206e-06	3.180271232849918e-05	0.0003553328278940171	0.00011385141260689124	2.647694964252878e-05	3.1310608505918935e-07	1.2911409612570424e-06	1.0937930738919022e-07	2.789180143736303e-05	2.0840714114456205e-06	4.3608847022369446e-07	0.000735136796720326	5.326340897227055e-07	6.428731285268441e-05	7.73825604483136e-07	0.000216934597119689	1.0879265573748853e-05
C12orf75	4.00202079617884e-05	1.2405866982589941e-05	0.0003382139839231968	0.001119739725254476	9.877089905785397e-05	3.7744452129118145e-05	0.0001594861241756007	0.0010702010476961732	0.00016620015958324075	0.0003483483742456883	0.0002443247358314693	0.0005351871950551867	1.957400127139408e-05	0.00023644095927011222	0.0010664857691153884	8.328656986122951e-05	0.00016021938063204288	0.0010086597176268697	9.411821338289883e-06	0.00027852182392962277	0.0005962339346297085	1.2458569472073577e-05	7.74682848714292e-06	5.28672244399786e-05
C15orf48	0.00018038024427369237	9.15296652692632e-07	1.6030288918500446e-07	5.686630174750462e-06	3.993302925664466e-06	1.9609102309914306e-05	4.165459017713147e-07	8.172054322130862e-07	4.7142424364210456e-07	8.174762911039579e-07	7.243244454002706e-06	5.948117177467793e-06	2.5931029767889413e-07	1.6807549400255084e-05	2.633484200487146e-06	5.858359145349823e-06	1.4135568449091807e-07	5.7270303841505665e-06	3.3691537737468025e-07	3.6670944609795697e-06	2.065025768160922e-07	0.0012803758727386594	1.038055302160501e-06	1.3261619642435107e-05
C16orf54	5.125040303255446e-08	6.961946201045066e-05	6.220797104106168e-07	0.0001627558667678386	0.0010938566410914063	5.093029358249623e-07	0.00021083529281895608	0.00012872295337729156	8.899148156160663e-07	3.974727746935969e-07	1.358455051558849e-06	6.433831003960222e-05	9.707082062959671e-05	5.059923205408268e-05	0.0007389562088064849	0.00012031950609525666	0.00024724804097786546	0.0001089188881451264	4.993261768504453e-07	1.3773395721727866e-06	1.841128323576413e-06	2.5225610443158075e-05	3.954458520638582e-07	0.00017681495228316635
C19orf43	0.0005592596717178822	0.0006782478885725141	0.0006064962362870574	0.001651063677854836	0.0006891738739795983	0.0013302796287462115	0.001642047194764018	0.0008942758431658149	0.00042004065471701324	0.00044332133256830275	0.0009005856700241566	0.0011352255241945386	0.0008526664460077882	0.000926054606679827	0.0018332801992073655	0.0004958998179063201	0.001141419867053628	0.0005025258287787437	0.00018262209778185934	0.0008414923795498908	0.0009324777638539672	0.00042192128603346646	0.00044336431892588735	0.0005013502086512744
C19orf66	0.00011635148985078558	0.0003881680022459477	0.0002536395622882992	0.0011608185013756156	0.0011034513590857387	0.00019494247680995613	0.00027039210544899106	0.0004941781517118216	0.0002564915921539068	0.00040128652472049	0.00044452931615523994	0.0005497468519024551	0.00022865794016979635	0.0008894431521184742	0.0012882007285952568	0.0002985424653161317	0.0004744290199596435	0.00031798527925275266	0.0005645711207762361	0.00013951484288554639	0.0004064598761033267	0.00018844139412976801	0.00022242763952817768	0.0003861016302835196
