Topic1	Topic2	Topic3	Topic4	Topic5	Topic6	Topic7	Topic8	Topic9	Topic10	Topic11	Topic12	Topic13
ITGA11	5.655577979268855e-07	2.6641436079444247e-07	9.108747462960309e-07	1.9138005313834583e-07	5.150390643393621e-05	1.8570247561910946e-07	1.069117615770665e-06	2.406652868103265e-07	3.420492021177779e-06	0.0016062615904957056	0.001654073828831315	7.556358241345151e-07	2.0877567408206232e-07
ITGA2B	5.415850318968296e-05	0.0001636296510696411	5.034924015490105e-07	5.757411418017e-05	4.5595304982271045e-05	1.690101998974569e-05	3.728109049916384e-06	0.0009977201698347926	4.756812359119067e-06	1.8293234461452812e-05	0.0002630907401908189	1.9578467913561326e-07	5.81726702364449e-08
ITGA3	0.0011555978562682867	6.929396477062255e-05	3.4319124097237363e-05	0.00011741661000996828	3.8843395486765075e-06	0.00033202802296727896	3.1492010748479515e-05	0.0002496789675205946	0.0005896738148294389	2.0539306206046604e-05	0.00011271081893937662	4.0663780964678153e-05	6.339834362734109e-05
ITGA5	5.805946057080291e-05	3.626869875006378e-05	0.00017284609202761203	5.629986844724044e-06	8.549258200218901e-05	0.0014660587767139077	0.00031936715822666883	0.0002232050319435075	0.00010148287401534617	0.0006767538143321872	0.0003791579802054912	3.1980741823645076e-06	0.00018707748677115887
ITGA6	0.0008274712017737329	5.324967060005292e-05	0.00035466821282170713	0.00016256475646514446	4.68460530100856e-06	0.0016170920571312308	5.8805118896998465e-05	0.00010609188029775396	6.95617700330331e-06	2.361032557018916e-06	4.387238732306287e-05	0.00021039789135102183	0.00011581952276173979
ITGA7	1.658683322602883e-05	7.002983693382703e-06	3.965051860177482e-07	1.314111727879208e-06	5.444314410851803e-06	4.531785577910341e-07	6.022324214427499e-06	6.08288837611326e-06	0.0016497011529281735	8.944542742028716e-07	2.0355244487291202e-05	6.693221621389966e-07	1.5140308278205339e-06
ITGA9	5.518467332876753e-06	2.005125497817062e-05	5.054865823694854e-07	1.92398492799839e-05	4.3306532461429015e-05	0.00112418201752007	0.00018174540309701115	0.00015519589942414314	3.686106538225431e-06	1.510723632236477e-05	0.00021499347349163145	1.1192878446308896e-06	3.0860126116749598e-06
ITGAE	0.00011778024781960994	0.0005229042144492269	0.0001034854503814131	0.00021146844665054232	0.00013580586528405547	0.0001101634552469477	0.00014386697148438543	0.0006136703887023032	0.00011171736696269363	0.0001943979732459411	4.1618251998443156e-05	0.00022424453345593065	0.0008291570120491087
ITGAM	2.115639108524192e-05	5.289765340421582e-06	3.1358376872958615e-05	7.863618520786986e-06	3.84114372309341e-07	9.765109325599042e-07	0.0012304536066949368	0.0007193645578809083	5.434669105852663e-07	8.390196626351099e-07	1.0473420388734667e-06	2.0152410797891207e-05	2.259747634525411e-05
ITGAV	0.0007617416558787227	4.27090453740675e-05	5.016919749323279e-05	0.0001362414623145014	0.0004532707971520722	0.000304481916828081	0.00030701729701831937	0.0001419504696968943	0.0005705126677639782	0.0010203338460996747	0.0015498122666031122	2.6491981770959683e-05	7.363903569057584e-05
ITGAX	3.8937193380661483e-07	8.960938430391252e-06	7.308527187888103e-07	6.304183131078389e-08	5.422475055638643e-07	8.211300155380741e-07	0.0011140366550534964	0.000703396974131465	6.938321917004941e-07	2.0374632185848895e-06	9.1199899543426e-07	2.389377186773345e-06	1.6284655430354178e-05
ITGB1	0.0002968526096083224	0.00022686000738758594	0.0002755273599177599	0.00017155201931018382	0.0004538977809716016	0.0007610257598571479	0.00021522653696592897	0.00035135261714458466	0.0015012744115665555	0.0017709705280140042	0.001258852775208652	0.00013716136163566262	0.0006028499337844551
ITGB2-AS1	2.6399664420750923e-05	2.6361380150774494e-05	0.0003914929402526468	2.511325476461934e-07	3.2907673812587745e-06	5.228462782724819e-07	0.0001441771601093933	0.0004041248466819525	2.382933644184959e-06	3.123808346572332e-05	3.913903856300749e-05	6.192409637151286e-05	0.0008815420442260802
ITGB3BP	0.00036009843461215496	0.0005638101138174534	0.00029182175057940185	0.0003241335798520595	0.0001823215716285631	0.00012534671986941248	7.759810250718147e-05	0.0001711970689939335	0.00013806024799123406	7.642756827408448e-05	9.567923552822322e-05	0.00019537971820682287	0.00025879868189804256
ITGB4	0.0005111995269544423	2.0675704945460893e-05	1.5856152458582073e-05	0.00033598701702430844	9.92606692307163e-06	0.0010702073341235518	4.115483534405939e-06	6.1488344726967625e-06	7.782033208059147e-06	4.8466376938449685e-06	0.0001417674357071519	2.254813261970412e-05	9.476747436565347e-06
ITGB5	0.0002034567150985822	7.247583653224865e-06	6.89159651301452e-06	0.00012457219418138266	0.00029345115763135254	5.5095209972932935e-05	0.00011975722736679018	5.913496465836943e-07	0.00013176492939237505	0.0021780659444630146	0.0016305891331285238	4.894831818091916e-06	1.3156244449419319e-06
ITGBL1	1.3723209804084036e-06	6.792597559979185e-07	4.757132501254091e-06	8.034898542064184e-07	0.00040099755278788507	7.14341183538636e-07	5.584149675996741e-07	1.149447484749544e-06	1.0618277883622795e-05	0.0017986228922381997	0.0010517736664041877	2.5578444819984725e-06	6.180572995617695e-07
ITIH5	1.0222488526778761e-05	1.4116305919742445e-06	2.461360054439865e-06	1.4034320656719501e-06	0.0010033594444394112	0.0005033814231865108	3.1072991646396986e-07	5.654136430166545e-07	0.0007403253694064915	2.5963468942791224e-05	0.0002146310725947842	1.0985103244820493e-06	1.9157911879119638e-07
ITM2B	0.0006205416284501553	0.00014154409291222692	0.001000109943561256	0.0002571148506831378	0.001211020047776401	0.0010385792702436447	0.001576347160153091	0.0009371949126943946	0.000916254532057792	0.0004127260181121528	0.0006160960765555501	0.00022182210523169488	0.0012034557294100523
ITM2C	5.4498505051014945e-06	0.00015920519945211709	0.00018729209841694683	2.7433485229266807e-05	0.0003052366664633155	2.770834726106841e-06	2.4126646167133003e-05	0.0006112119881436229	0.0003654468455351889	0.000400903751142323	6.52983071631752e-05	0.0026142008136957884	0.0005497938836924732
ITPR1	0.0009677396737970412	8.319906191900373e-05	0.0002567377232480794	0.0002745587262324989	6.420792487915605e-05	0.00011337676551192999	0.00016810018860269338	0.0006296405917964876	0.00032398125040344894	7.36512738512829e-05	0.0001993081095861271	0.0004187361046206206	0.0003863768361043185
ITPRIPL2	3.6077988625038415e-05	1.2622186659427825e-05	8.017714208108373e-06	2.9375652957241982e-05	0.00032690836815163493	0.00032714472035877407	0.00030928064370527864	4.386312866699882e-05	0.000322880718158558	0.0008100083796307445	0.0012260308722034097	2.0167810362181626e-05	3.0405795769183896e-05
ITSN2	0.0007974666077643633	0.00014199419820215553	0.0005108679179102182	0.00010718317207647488	0.00011443212133599445	0.0003490869130473584	0.0003334282082505524	0.0007831480470485985	0.00010213015775661916	0.00010804129124153405	0.00024571450194343925	0.0005776346661150455	0.000765535980463028
JAG1	3.2340773032046854e-05	8.802171578281559e-06	3.9089486563170794e-06	2.0145505914115347e-05	0.00016765572945587337	0.0007148114964365959	3.361982089700177e-05	3.97033863919205e-06	0.0019456446170806885	0.0002291405398864299	0.0005233893170952797	3.076833309023641e-06	7.248940505633072e-07
JAG2	0.00015890601207502186	2.290973498020321e-05	1.5552053582723602e-06	2.652291914273519e-05	9.243274803338863e-07	0.0014601107686758041	3.984330760431476e-06	3.960297181038186e-05	1.6243475329247303e-06	2.6252873794874176e-06	1.8520027879276313e-05	3.7253705613693455e-06	3.8764836062910035e-05
JAKMIP1	3.859215667034732e-06	9.512469114270061e-05	2.5423246370337438e-06	2.2239808004087536e-06	4.905307946501125e-07	5.044505542173283e-07	9.623100822864217e-07	0.00018872531654778868	1.3018328672842472e-06	3.3906112548720557e-06	2.6255813736497657e-06	3.9700307752355e-06	0.0007206116570159793
JAKMIP2	1.114859969675308e-06	1.3521479559130967e-05	2.869289346563164e-05	1.9889120039806585e-07	1.965812543858192e-06	2.902420987993537e-07	4.43254757556133e-05	0.0008384728571400046	1.024855578179995e-06	5.740171764045954e-05	1.7677990399533883e-05	2.7826542918774066e-06	0.00030858104582875967
JAM2	2.853103978850413e-05	1.1425538559706183e-06	1.2354401405900717e-05	5.267291385280259e-07	0.0006900186417624354	0.0016381553141400218	6.408505214494653e-06	7.703756637056358e-07	3.369123305674293e-06	0.00012705168046522886	0.00026966133737005293	1.0540938092162833e-05	1.1752287036870257e-06
JAML	4.34454432252096e-06	5.790374780190177e-05	7.530962466262281e-05	8.529444528448948e-08	7.033454494376201e-07	9.642438953960664e-07	0.0004758383729495108	0.0005829051369801164	8.093688279586786e-07	9.59661633714859e-07	8.095223620330216e-07	3.1504250728175975e-06	0.0007185646099969745
JCHAIN	9.13924111500819e-07	1.6033800420700572e-06	2.581878788987524e-06	1.991425335745589e-07	2.7154637791682035e-06	1.176444357042783e-06	1.4326793689178885e-06	1.2405163261064445e-06	1.4749883803233388e-06	9.033437322614191e-07	2.197134108428145e-06	0.0022027527447789907	2.8548313366627553e-06
JMJD1C	0.0005125279421918094	0.00010160656529478729	0.0005256460863165557	9.719791705720127e-05	0.00027185602812096477	0.0004467929538805038	0.0003617525508161634	0.0005090019549243152	0.0002968229819089174	0.0004209890903439373	0.0011001047678291798	0.0004554521292448044	0.0005447358125820756
JSRP1	4.649825859814882e-05	3.156591901642969e-06	1.5932099586279946e-06	6.182853667269228e-06	4.932290721626487e-06	3.756722207981511e-06	9.879280696623027e-06	1.097571157515631e-06	9.824968401517253e-06	1.414336338712019e-06	7.833006065993686e-07	0.0028080204501748085	2.813797618728131e-05
JUN	0.0031379687134176493	7.223837019409984e-05	0.0005894267815165222	0.0005547002074308693	0.0005350071005523205	0.00014899774396326393	0.00038242482696659863	0.0005104779847897589	0.0003270376182626933	1.2516858987510204e-05	0.000250675599090755	0.001128336531110108	0.0005867528379894793
JUP	0.0001089901415980421	3.791432027355768e-05	6.091638715588488e-05	0.0010210307082161307	0.00023556350788567215	0.000791967730037868	0.00013426436635199934	8.866801363183185e-05	4.732936213258654e-05	0.00011513980280142277	0.0003834875242318958	8.96050114533864e-05	3.5418017887423048e-06
KANK2	0.00029093271587044	7.466511306120083e-05	1.8796245058183558e-05	6.426664185710251e-05	0.0011686059879139066	0.00019349950889591128	1.9368499124539085e-05	6.913352262927219e-05	0.001223191968165338	0.0009590474655851722	0.0010373011464253068	6.800646588089876e-06	4.345699380792212e-06
KANK3	1.9500876078382134e-05	1.0432615454192273e-05	2.0532679627649486e-05	9.459736816097575e-07	9.864547791949008e-07	0.0014153410447761416	4.0202075979323126e-07	6.576361920451745e-05	3.4475073334760964e-05	1.573229724272096e-06	2.7330074772180524e-06	6.394810156962194e-07	0.00011326485400786623
KANSL1-AS1	0.00014978872786741704	0.00012010081991320476	0.0008030006429180503	7.68001118558459e-05	4.458719558897428e-05	2.905228393501602e-05	0.00012043584138154984	0.0005664019263349473	6.642423977609724e-05	3.559163451427594e-05	1.0520472642383538e-05	0.00015378255920950323	0.0010566108394414186
KAT6B	0.0063062976114451885	7.797391299391165e-05	0.00035048264544457197	0.000947009539231658	0.00022547644039150327	8.318200707435608e-05	4.906031608697958e-05	0.0003560448531061411	0.00012317979417275637	9.647720435168594e-05	0.00029897940112277865	0.00014693209959659725	0.0003113502752967179
KCNA3	3.414764023546013e-06	2.503118412278127e-05	0.0002727834798861295	9.85142847298448e-08	3.479047336440999e-06	6.281295100052375e-06	5.565021638176404e-06	0.0002250804827781394	2.2251635982684093e-06	1.3277132211442222e-06	2.9583600280602695e-06	0.0004513641179073602	0.0007516255136579275
KCNAB1	5.316782335285097e-06	5.214218163018813e-06	7.680720045755152e-06	8.214443369070068e-06	4.070847808179678e-06	1.4448723959503695e-06	2.1992942492943257e-05	2.0480510443121602e-07	0.0012977420119568706	6.27050394541584e-05	0.00013964112440589815	2.1732517780037597e-05	2.1402084371402452e-07
KCNC2	3.053236952155203e-08	6.891911397133299e-08	2.7804210489534853e-08	0.0019498899346217513	1.0101323510980365e-07	4.3034059871160935e-08	3.5221781047312106e-08	6.1704284348707e-08	8.996282474527106e-08	4.874170045354731e-08	1.0676015449462284e-07	9.621932406389533e-08	1.9637283799056604e-08
KCNE3	1.2230331947193918e-07	2.3149033268055064e-07	4.430397098076355e-07	5.428850613498071e-07	0.00013306642358656973	0.00043115828884765506	0.0008488246821798384	0.00020320048497524112	2.840725983332959e-07	3.0948220228310674e-05	2.0069932361366227e-05	1.58505585545754e-07	3.844388629659079e-08
KCNE4	0.0009816735982894897	2.185913035646081e-05	2.124145430570934e-05	0.0013061302015557885	0.0007836855947971344	1.6808289728942327e-06	2.498805713457841e-07	2.1576708775228326e-07	0.0005710659315809608	0.00027446410967968404	0.0002332014119019732	2.2404758510674583e-06	7.918504962844963e-08
KCNH2	4.5260737380203864e-08	7.85230949986726e-05	5.042308657721151e-06	4.808184166904539e-05	1.1070407879287814e-07	5.387839863146837e-08	7.927241654215322e-07	0.0012505290796980262	9.634754150056324e-08	6.008431796544755e-07	1.3377804464198562e-07	3.58187171514146e-05	6.850245881651063e-08
KCNJ3	0.0043996786698699	7.209501973193255e-08	2.822150690917624e-08	4.904366505797952e-06	1.0147083884248786e-07	4.2996592952704304e-08	3.516925772828472e-08	6.176935585244792e-08	8.962788911048847e-08	4.870026160119778e-08	1.0536834338381595e-07	9.569465930781007e-08	1.960877682449791e-08
KCNJ8	3.913483305950649e-05	1.8361777165409876e-06	9.421222557648434e-07	3.3085219911299646e-05	0.00010536158515606076	1.3906783635775355e-07	8.262070991804649e-07	1.5060741986872017e-07	0.0018915439723059535	3.7571662687696517e-05	0.00011924037971766666	4.480277198126714e-07	1.1134133615087194e-07
KCNMA1	0.0008688722155056894	1.0750020010164008e-05	1.3748179981121211e-06	0.0004106984124518931	1.1427284334786236e-05	1.1073150744778104e-05	0.0008245742064900696	2.675629275472602e-06	4.8815538320923224e-05	0.00022305095626506954	0.000366006774129346	2.9443432140396908e-05	6.162985073387972e-07
KCNMB1	6.755388767487602e-06	9.822828360483982e-06	1.299370410379197e-06	2.2782658561482094e-05	1.4561121588485548e-06	2.9885895855841227e-05	0.0005005414714105427	2.134065653081052e-06	0.0013694459339603782	9.361685329167813e-07	4.404762512422167e-05	5.683453991878196e-07	7.948733014018217e-07
KCNN3	3.1243857847584877e-06	7.011740308371373e-07	5.95170149608748e-07	1.119688704420696e-06	7.029874541331083e-05	0.0011738991597667336	1.6619488860669662e-06	2.1678133634850383e-06	8.490216714562848e-06	1.0613846825435758e-05	1.3570982446253765e-05	0.000621710205450654	3.218329766241368e-06
KCNQ1OT1	0.0008323451620526612	1.906385296024382e-05	6.325951835606247e-05	5.669259553542361e-05	0.00019465520745143294	0.00012101393076591194	2.378323915763758e-05	0.00010732260852819309	2.5073513825191185e-05	0.00023723738559056073	0.002514858730137348	7.6163443736732e-05	2.6470892407814972e-05
KCNS3	1.0803049917740282e-05	2.511218553991057e-05	2.481219326000428e-06	0.00019007328955922276	0.00031181928352452815	7.701113645453006e-05	7.857359491936222e-07	1.2675899370151456e-06	0.0006764483405277133	0.0004372888943180442	0.0006098745507188141	2.7859528017870616e-06	9.71118311099417e-07
KCTD12	1.5819501641090028e-05	3.778413883992471e-06	1.994055310206022e-05	1.674892587288923e-06	0.0005817821947857738	0.0007767935167066753	0.001142481341958046	1.2755972420563921e-06	9.684851102065295e-05	0.00027783328550867736	0.0002901987172663212	7.860929144953843e-06	2.103547785736737e-06
KCTD3	0.0007694426458328962	5.64412257517688e-05	3.338450915180147e-05	0.0011746133677661419	0.0002747116959653795	0.000234228020417504	5.1403963880147785e-05	8.786429134488571e-06	0.00019531496218405664	0.00025202316464856267	0.0005138676497153938	3.3413718483643606e-05	1.4596309938497143e-06
KDELR2	7.450795965269208e-05	0.0004527097917161882	0.00035325769567862153	0.0003698845684994012	0.0006786485901102424	0.00035280294832773507	0.00044717759010381997	0.0003641706716734916	0.00033224892104044557	0.0012546366779133677	0.00033893153886310756	0.0011422905372455716	0.0005514221847988665
KDM4B	0.004152514506131411	0.0001116153653129004	0.00018529462977312505	0.0007457417668774724	9.941663302015513e-05	0.0001028785336529836	0.00014159998681861907	0.00024144721101038158	7.199794345069677e-05	0.00012005707685602829	0.0004817563749384135	0.0004652547650039196	0.0001773210387909785
KDR	6.7419018705550116e-06	8.154901252055424e-07	6.117593329690862e-07	3.2234370337391738e-06	8.282509611490241e-07	0.0023006219416856766	4.377371283226239e-07	3.7446542933139426e-07	5.843281769557507e-07	1.9319725197419757e-06	1.8671287762117572e-05	2.032384372796514e-06	3.957685805744404e-07
KHDRBS2	1.3119939978878392e-07	1.8273316015893215e-07	6.888071311550448e-06	7.360961973290614e-08	8.319526386912912e-06	1.698617495549115e-07	4.434593574842438e-05	1.986889765248634e-05	2.3630720136225136e-07	3.474653567536734e-05	0.00013610230234917253	0.0013406299985945225	4.3647540337588e-07
KIAA0101	1.2894380461148103e-06	0.002126611303538084	1.8968380288697517e-07	6.153452704893425e-05	3.568376314433408e-06	1.0200058113696286e-06	8.396975317737088e-06	8.370145678782137e-07	5.751653588959016e-07	2.834101167081826e-07	4.60450252148803e-07	2.785332753774128e-06	2.3451042579836212e-05
KIAA0125	1.778474683078457e-07	1.7362149264954496e-06	1.1423016985645518e-05	4.204213510661248e-08	4.2942960476466396e-07	1.343955432275834e-06	7.497343631257536e-06	0.0001279343559872359	2.3079135189618682e-06	2.7769149824052874e-07	5.062171339886845e-07	0.003224898362532258	4.767689915752271e-06
KIAA0226L	7.586197625641944e-07	5.0129265218856744e-06	4.539453948382288e-05	1.6514778735654545e-06	1.4335528248921037e-05	5.123144433127891e-07	0.0006107625085860491	6.979932095418917e-06	3.383042212590226e-06	0.00015659874770790339	0.00014218228170648217	0.0016338888090103865	1.6097596926556434e-06
